class_id,size,representative,c8,c9,c10,c11,c12,c13,c14,Av8,Av9,Av10,Av11,Av12,Av13,Av14,cutoff
3654,8,26478153,1,-16,159,-1302,9708,,,40319,362815,3626191,39832313,476559972,,,12
3655,8,26478315,1,-16,159,-1301,9689,,,40319,362815,3626191,39832312,476559847,,,12
3656,8,26478513,1,-16,159,-1320,10456,,,40319,362815,3626191,39832331,476561816,,,12
3657,8,26481375,1,-16,160,-1330,10153,,,40319,362815,3626190,39832220,476554847,,,12
3658,4,26481537,1,-16,160,-1325,9920,,,40319,362815,3626190,39832215,476554360,,,12
3659,8,26481573,1,-16,160,-1326,10006,-70545,,40319,362815,3626190,39832216,476554418,6160557059,,13
3660,8,26481735,1,-16,160,-1329,10083,,,40319,362815,3626190,39832219,476554773,,,12
3661,8,26481753,1,-16,160,-1339,10561,,,40319,362815,3626190,39832229,476555735,,,12
3662,8,26483175,1,-16,160,-1332,10267,,,40319,362815,3626190,39832222,476555021,,,12
3663,8,26483517,1,-16,160,-1332,10190,,,40319,362815,3626190,39832222,476555098,,,12
3664,8,26483715,1,-16,160,-1337,10439,,,40319,362815,3626190,39832227,476555569,,,12
3665,8,26485137,1,-16,160,-1334,10304,,,40319,362815,3626190,39832224,476555272,,,12
3666,8,26485173,1,-16,160,-1336,10417,,,40319,362815,3626190,39832226,476555447,,,12
3667,8,26485317,1,-16,160,-1344,10758,,,40319,362815,3626190,39832234,476556258,,,12
3668,8,26485713,1,-16,159,-1319,10417,,,40319,362815,3626191,39832330,476561711,,,12
3669,8,26487135,1,-16,159,-1308,9992,-75541,,40319,362815,3626191,39832319,476560552,6160836173,,13
3670,8,26487153,1,-16,159,-1304,9792,,,40319,362815,3626191,39832315,476560176,,,12
3671,8,26487315,1,-16,159,-1301,9687,,,40319,362815,3626191,39832312,476559849,,,12
3672,8,26487513,1,-16,158,-1281,9527,,,40319,362815,3626192,39832413,476565841,,,12
3673,8,26513874,1,-16,158,-1263,8802,,,40319,362815,3626192,39832395,476563974,,,12
3674,8,26514873,1,-16,158,-1267,9000,,,40319,362815,3626192,39832399,476564352,,,12
3675,8,26517834,1,-16,157,-1235,8479,,,40319,362815,3626193,39832488,476568977,,,12
3676,8,26517843,1,-16,157,-1235,8478,,,40319,362815,3626193,39832488,476568978,,,12
3677,8,26518374,1,-16,159,-1294,9467,,,40319,362815,3626191,39832305,476559061,,,12
3678,4,26518437,1,-16,158,-1260,8771,,,40319,362815,3626192,39832392,476563573,,,12
3679,8,26518473,1,-16,159,-1296,9492,,,40319,362815,3626191,39832307,476559324,,,12
3680,8,26518734,1,-16,157,-1235,8455,,,40319,362815,3626193,39832488,476569001,,,12
3681,8,26518743,1,-16,157,-1235,8460,,,40319,362815,3626193,39832488,476568996,,,12
3682,8,26531874,1,-16,158,-1270,9117,,,40319,362815,3626192,39832402,476564667,,,12
3683,8,26534817,1,-16,157,-1247,8915,,,40319,362815,3626193,39832500,476570269,,,12
3684,8,26537814,1,-16,158,-1271,9207,-63153,,40319,362815,3626192,39832403,476564721,6160997010,,13
3685,8,26538174,1,-16,159,-1298,9534,-63319,,40319,362815,3626191,39832309,476559570,6160779673,,13
3686,8,26538417,1,-16,159,-1301,9669,,,40319,362815,3626191,39832312,476559867,,,12
3687,8,26538714,1,-16,158,-1271,9187,-62307,,40319,362815,3626192,39832403,476564741,6160999544,,13
3688,8,26541873,1,-16,157,-1242,8760,,,40319,362815,3626193,39832495,476569704,,,12
3689,8,26543817,1,-16,156,-1227,8785,,,40319,362815,3626194,39832601,476576231,,,12
3690,8,26547813,1,-16,156,-1220,8548,,,40319,362815,3626194,39832594,476575460,,,12
3691,8,26548137,1,-16,158,-1275,9378,,,40319,362815,3626192,39832407,476565126,,,12
3692,8,26548173,1,-16,158,-1277,9477,,,40319,362815,3626192,39832409,476565315,,,12
3693,8,26548317,1,-16,158,-1280,9553,,,40319,362815,3626192,39832412,476565671,,,12
3694,8,26548713,1,-16,156,-1220,8541,,,40319,362815,3626194,39832594,476575467,,,12
3695,8,26571834,1,-16,157,-1237,8509,,,40319,362815,3626193,39832490,476569235,,,12
3696,8,26571843,1,-16,157,-1237,8545,,,40319,362815,3626193,39832490,476569199,,,12
3697,8,26573814,1,-16,158,-1264,8897,,,40319,362815,3626192,39832396,476564023,,,12
3698,8,26574813,1,-16,158,-1284,9724,-74329,,40319,362815,3626192,39832416,476566076,6161078997,,13
3699,8,26578134,1,-16,156,-1213,8251,-50698,,40319,362815,3626194,39832587,476574749,6161421927,,13
3700,8,26578143,1,-16,156,-1213,8273,,,40319,362815,3626194,39832587,476574727,,,12
3701,8,26578314,1,-16,157,-1248,8988,,,40319,362815,3626193,39832501,476570340,,,12
3702,8,26578413,1,-16,157,-1255,9251,,,40319,362815,3626193,39832508,476571085,,,12
3703,8,26581374,1,-16,159,-1297,9613,,,40319,362815,3626191,39832308,476559347,,,12
3704,4,26581437,1,-16,158,-1266,9034,-60008,,40319,362815,3626192,39832398,476564174,6160962262,,13
3705,8,26581473,1,-16,159,-1295,9467,,,40319,362815,3626191,39832306,476559205,,,12
3706,8,26581734,1,-16,158,-1270,9182,,,40319,362815,3626192,39832402,476564602,,,12
3707,8,26581743,1,-16,158,-1270,9191,,,40319,362815,3626192,39832402,476564593,,,12
3708,8,26583174,1,-16,159,-1293,9427,,,40319,362815,3626191,39832304,476558957,,,12
3709,8,26583417,1,-16,158,-1269,9136,,,40319,362815,3626192,39832401,476564504,,,12
3710,8,26583714,1,-16,159,-1298,9513,,,40319,362815,3626191,39832309,476559591,,,12
3711,8,26584137,1,-16,159,-1304,9840,-72274,,40319,362815,3626191,39832315,476560128,6160809922,,13
3712,8,26584173,1,-16,159,-1294,9390,,,40319,362815,3626191,39832305,476559138,,,12
3713,8,26584317,1,-16,158,-1271,9165,,,40319,362815,3626192,39832403,476564763,,,12
3714,8,26584713,1,-16,158,-1281,9578,-70264,,40319,362815,3626192,39832413,476565790,6161063102,,13
3715,8,26587134,1,-16,156,-1213,8247,-50439,,40319,362815,3626194,39832587,476574753,6161422344,,13
3716,8,26587143,1,-16,156,-1213,8266,,,40319,362815,3626194,39832587,476574734,,,12
3717,8,26587314,1,-16,157,-1248,8989,,,40319,362815,3626193,39832501,476570339,,,12
3718,8,26587413,1,-16,157,-1254,9198,,,40319,362815,3626193,39832507,476570994,,,12
3719,4,26713485,1,-16,158,-1266,8977,-56973,,40319,362815,3626192,39832398,476564231,6160968860,,13
3720,8,26713584,1,-16,159,-1302,9780,,,40319,362815,3626191,39832313,476559900,,,12
3721,8,26713845,1,-16,158,-1268,9079,,,40319,362815,3626192,39832400,476564417,,,12
3722,8,26713854,1,-16,158,-1266,9032,,,40319,362815,3626192,39832398,476564176,,,12
3723,4,26714385,1,-16,158,-1266,9017,-59203,,40319,362815,3626192,39832398,476564191,6160964330,,13
3724,8,26714583,1,-16,158,-1266,9002,-58165,,40319,362815,3626192,39832398,476564206,6160965827,,13
3725,8,26714835,1,-16,159,-1297,9543,,,40319,362815,3626191,39832308,476559417,,,12
3726,8,26714853,1,-16,159,-1300,9670,,,40319,362815,3626191,39832311,476559722,,,12
3727,8,26715384,1,-16,159,-1301,9761,-72185,,40319,362815,3626191,39832312,476559775,6160786680,,13
3728,8,26715483,1,-16,158,-1266,9014,,,40319,362815,3626192,39832398,476564194,,,12
3729,8,26715834,1,-16,158,-1266,8994,,,40319,362815,3626192,39832398,476564214,,,12
3730,8,26715843,1,-16,158,-1267,9001,,,40319,362815,3626192,39832399,476564351,,,12
3731,8,26718345,1,-16,157,-1246,8855,,,40319,362815,3626193,39832499,476570185,,,12
3732,8,26718354,1,-16,157,-1237,8496,,,40319,362815,3626193,39832490,476569248,,,12
3733,8,26718435,1,-16,157,-1237,8517,-51703,,40319,362815,3626193,39832490,476569227,6161179234,,13
3734,8,26718453,1,-16,157,-1242,8732,,,40319,362815,3626193,39832495,476569732,,,12
3735,8,26718534,1,-16,157,-1242,8753,,,40319,362815,3626193,39832495,476569711,,,12
3736,8,26718543,1,-16,157,-1243,8749,,,40319,362815,3626193,39832496,476569859,,,12
3737,4,26731584,1,-16,159,-1294,9442,,,40319,362815,3626191,39832305,476559086,,,12
3738,8,26731845,1,-16,158,-1265,8961,,,40319,362815,3626192,39832397,476564103,,,12
3739,8,26731854,1,-16,158,-1263,8897,,,40319,362815,3626192,39832395,476563879,,,12
3740,8,26734815,1,-16,158,-1262,8842,-54886,,40319,362815,3626192,39832394,476563790,6160940916,,13
3741,8,26735184,1,-16,159,-1297,9592,,,40319,362815,3626191,39832308,476559368,,,12
3742,8,26735814,1,-16,159,-1298,9572,,,40319,362815,3626191,39832309,476559532,,,12
3743,8,26738145,1,-16,158,-1264,8905,,,40319,362815,3626192,39832396,476564015,,,12
3744,8,26738154,1,-16,158,-1262,8837,,,40319,362815,3626192,39832394,476563795,,,12
3745,8,26738415,1,-16,159,-1305,9852,,,40319,362815,3626191,39832316,476560260,,,12
3746,8,26738514,1,-16,159,-1302,9730,-69408,,40319,362815,3626191,39832313,476559950,6160801310,,13
3747,8,26741835,1,-16,159,-1292,9354,,,40319,362815,3626191,39832303,476558886,,,12
3748,8,26741853,1,-16,159,-1295,9466,,,40319,362815,3626191,39832306,476559206,,,12
3749,8,26743815,1,-16,158,-1262,8842,-54759,,40319,362815,3626192,39832394,476563790,6160940789,,13
3750,4,26745183,1,-16,157,-1236,8513,,,40319,362815,3626193,39832489,476569087,,,12
3751,8,26745813,1,-16,157,-1246,8879,,,40319,362815,3626193,39832499,476570161,,,12
3752,8,26748135,1,-16,159,-1300,9634,,,40319,362815,3626191,39832311,476559758,,,12
3753,8,26748153,1,-16,159,-1298,9525,,,40319,362815,3626191,39832309,476559579,,,12
3754,8,26748315,1,-16,159,-1301,9705,,,40319,362815,3626191,39832312,476559831,,,12
3755,8,26748513,1,-16,158,-1281,9544,,,40319,362815,3626192,39832413,476565824,,,12
3756,4,26751384,1,-16,158,-1268,9195,,,40319,362815,3626192,39832400,476564301,,,12
3757,8,26751483,1,-16,158,-1268,9149,,,40319,362815,3626192,39832400,476564347,,,12
3758,8,26751834,1,-16,157,-1232,8366,,,40319,362815,3626193,39832485,476568658,,,12
3759,8,26751843,1,-16,157,-1232,8369,,,40319,362815,3626193,39832485,476568655,,,12
3760,8,26753814,1,-16,158,-1264,8899,,,40319,362815,3626192,39832396,476564021,,,12
3761,4,26754183,1,-16,157,-1236,8528,,,40319,362815,3626193,39832489,476569072,,,12
3762,8,26754813,1,-16,157,-1247,8941,,,40319,362815,3626193,39832500,476570243,,,12
3763,8,26758134,1,-16,157,-1248,9008,-64244,,40319,362815,3626193,39832501,476570320,6161242644,,13
3764,8,26758143,1,-16,157,-1248,9022,-65040,,40319,362815,3626193,39832501,476570306,6161241074,,13
3765,8,26758314,1,-16,158,-1284,9775,,,40319,362815,3626192,39832416,476566025,,,12
3766,8,26758413,1,-16,158,-1292,10079,,,40319,362815,3626192,39832424,476566873,,,12
3767,8,26781345,1,-16,156,-1221,8569,,,40319,362815,3626194,39832595,476575583,,,12
3768,8,26781354,1,-16,156,-1213,8243,-50351,,40319,362815,3626194,39832587,476574757,6161422932,,13
3769,8,26781435,1,-16,156,-1213,8242,,,40319,362815,3626194,39832587,476574758,,,12
3770,8,26781453,1,-16,156,-1213,8243,-50494,,40319,362815,3626194,39832587,476574757,6161423075,,13
3771,8,26781534,1,-16,156,-1213,8255,-51081,,40319,362815,3626194,39832587,476574745,6161421634,,13
3772,8,26781543,1,-16,156,-1218,8462,,,40319,362815,3626194,39832592,476575258,,,12
3773,8,26783145,1,-16,157,-1250,9033,-63112,,40319,362815,3626193,39832503,476570583,6161261623,,13
3774,8,26783154,1,-16,157,-1246,8872,-59312,,40319,362815,3626193,39832499,476570168,6161236360,,13
3775,8,26783415,1,-16,157,-1247,8898,,,40319,362815,3626193,39832500,476570286,,,12
3776,8,26783514,1,-16,158,-1287,9839,,,40319,362815,3626192,39832419,476566393,,,12
3777,8,26784135,1,-16,158,-1284,9723,,,40319,362815,3626192,39832416,476566077,,,12
3778,8,26784153,1,-16,158,-1286,9795,,,40319,362815,3626192,39832418,476566293,,,12
3779,8,26784315,1,-16,157,-1247,8916,,,40319,362815,3626193,39832500,476570268,,,12
3780,8,26784513,1,-16,156,-1224,8671,,,40319,362815,3626194,39832598,476575913,,,12
3781,8,26785134,1,-16,156,-1218,8442,,,40319,362815,3626194,39832592,476575278,,,12
3782,8,26785143,1,-16,156,-1216,8358,,,40319,362815,3626194,39832590,476575074,,,12
3783,8,26785314,1,-16,157,-1256,9297,,,40319,362815,3626193,39832509,476571183,,,12
3784,8,26785413,1,-16,156,-1224,8695,,,40319,362815,3626194,39832598,476575889,,,12
3785,8,26813475,1,-16,159,-1304,9860,-73332,,40319,362815,3626191,39832315,476560108,6160807600,,13
3786,8,26813574,1,-16,160,-1340,10603,-85079,,40319,362815,3626190,39832230,476555837,6160641052,,13
3787,8,26813745,1,-16,159,-1300,9666,,,40319,362815,3626191,39832311,476559726,,,12
3788,8,26813754,1,-16,159,-1302,9771,-71274,,40319,362815,3626191,39832313,476559909,6160796247,,13
3789,8,26814375,1,-16,159,-1304,9846,,,40319,362815,3626191,39832315,476560122,,,12
3790,8,26814573,1,-16,159,-1302,9764,-70649,,40319,362815,3626191,39832313,476559916,6160796805,,13
3791,8,26814735,1,-16,160,-1337,10469,,,40319,362815,3626190,39832227,476555539,,,12
3792,8,26814753,1,-16,160,-1340,10586,-84091,,40319,362815,3626190,39832230,476555854,6160642937,,13
3793,8,26815374,1,-16,160,-1334,10325,,,40319,362815,3626190,39832224,476555251,,,12
3794,8,26815473,1,-16,159,-1296,9486,,,40319,362815,3626191,39832307,476559330,,,12
3795,8,26815734,1,-16,159,-1306,9915,,,40319,362815,3626191,39832317,476560341,,,12
3796,8,26815743,1,-16,159,-1308,9967,,,40319,362815,3626191,39832319,476560577,,,12
3797,8,26817345,1,-16,158,-1277,9457,,,40319,362815,3626192,39832409,476565335,,,12
3798,8,26817354,1,-16,158,-1272,9299,,,40319,362815,3626192,39832404,476564773,,,12
3799,8,26817435,1,-16,158,-1272,9302,,,40319,362815,3626192,39832404,476564770,,,12
3800,8,26817453,1,-16,158,-1276,9448,,,40319,362815,3626192,39832408,476565200,,,12
3801,8,26817534,1,-16,158,-1276,9459,,,40319,362815,3626192,39832408,476565189,,,12
3802,8,26817543,1,-16,158,-1278,9475,,,40319,362815,3626192,39832410,476565461,,,12
3803,8,26831475,1,-16,160,-1340,10673,,,40319,362815,3626190,39832230,476555767,,,12
3804,8,26831574,1,-16,160,-1332,10302,,,40319,362815,3626190,39832222,476554986,,,12
3805,8,26831745,1,-16,159,-1296,9551,,,40319,362815,3626191,39832307,476559265,,,12
3806,8,26831754,1,-16,159,-1297,9589,,,40319,362815,3626191,39832308,476559371,,,12
3807,8,26834175,1,-16,159,-1298,9664,,,40319,362815,3626191,39832309,476559440,,,12
3808,8,26834517,1,-16,158,-1279,9560,,,40319,362815,3626192,39832411,476565520,,,12
3809,8,26834715,1,-16,159,-1291,9271,,,40319,362815,3626191,39832302,476558825,,,12
3810,8,26835174,1,-16,160,-1321,9754,,,40319,362815,3626190,39832211,476553950,,,12
3811,8,26835417,1,-16,158,-1264,8898,,,40319,362815,3626192,39832396,476564022,,,12
3812,8,26835714,1,-16,160,-1334,10289,,,40319,362815,3626190,39832224,476555287,,,12
3813,8,26837145,1,-16,159,-1296,9474,,,40319,362815,3626191,39832307,476559342,,,12
3814,8,26837154,1,-16,159,-1296,9454,,,40319,362815,3626191,39832307,476559362,,,12
3815,8,26837415,1,-16,160,-1334,10317,,,40319,362815,3626190,39832224,476555259,,,12
3816,8,26837514,1,-16,160,-1334,10310,,,40319,362815,3626190,39832224,476555266,,,12
3817,8,26841375,1,-16,160,-1334,10380,,,40319,362815,3626190,39832224,476555196,,,12
3818,8,26841573,1,-16,160,-1330,10214,,,40319,362815,3626190,39832220,476554786,,,12
3819,8,26841735,1,-16,160,-1322,9814,,,40319,362815,3626190,39832212,476554034,,,12
3820,8,26841753,1,-16,160,-1328,10069,-71573,,40319,362815,3626190,39832218,476554643,6160571776,,13
3821,8,26843175,1,-16,159,-1298,9604,,,40319,362815,3626191,39832309,476559500,,,12
3822,8,26843517,1,-16,158,-1264,8878,,,40319,362815,3626192,39832396,476564042,,,12
3823,8,26843715,1,-16,159,-1289,9118,,,40319,362815,3626191,39832300,476558690,,,12
3824,4,26845137,1,-16,159,-1308,10029,,,40319,362815,3626191,39832319,476560515,,,12
3825,8,26845173,1,-16,159,-1298,9595,,,40319,362815,3626191,39832309,476559509,,,12
3826,8,26845317,1,-16,158,-1276,9429,,,40319,362815,3626192,39832408,476565219,,,12
3827,8,26845713,1,-16,158,-1281,9578,-70356,,40319,362815,3626192,39832413,476565790,6161063194,,13
3828,8,26847135,1,-16,160,-1340,10586,-84403,,40319,362815,3626190,39832230,476555854,6160643249,,13
3829,8,26847153,1,-16,160,-1342,10649,,,40319,362815,3626190,39832232,476556079,,,12
3830,8,26847315,1,-16,160,-1340,10586,-84225,,40319,362815,3626190,39832230,476555854,6160643071,,13
3831,8,26847513,1,-16,159,-1318,10364,,,40319,362815,3626191,39832329,476561620,,,12
3832,8,26851374,1,-16,160,-1332,10330,,,40319,362815,3626190,39832222,476554958,,,12
3833,8,26851473,1,-16,160,-1332,10303,,,40319,362815,3626190,39832222,476554985,,,12
3834,8,26851734,1,-16,159,-1302,9756,-70685,,40319,362815,3626191,39832313,476559924,6160798193,,13
3835,8,26851743,1,-16,159,-1302,9760,,,40319,362815,3626191,39832313,476559920,,,12
3836,8,26853174,1,-16,160,-1332,10310,,,40319,362815,3626190,39832222,476554978,,,12
3837,8,26853417,1,-16,158,-1276,9457,,,40319,362815,3626192,39832408,476565191,,,12
3838,8,26853714,1,-16,160,-1334,10283,,,40319,362815,3626190,39832224,476555293,,,12
3839,4,26854137,1,-16,159,-1308,10009,-76103,,40319,362815,3626191,39832319,476560535,6160833862,,13
3840,8,26854173,1,-16,159,-1296,9526,-65563,,40319,362815,3626191,39832307,476559290,6160758933,,13
3841,8,26854317,1,-16,158,-1281,9599,,,40319,362815,3626192,39832413,476565769,,,12
3842,8,26854713,1,-16,159,-1320,10529,,,40319,362815,3626191,39832331,476561743,,,12
3843,8,26857134,1,-16,157,-1248,9002,-64162,,40319,362815,3626193,39832501,476570326,6161243576,,13
3844,8,26857143,1,-16,157,-1248,9012,,,40319,362815,3626193,39832501,476570316,,,12
3845,8,26857314,1,-16,158,-1284,9749,-75956,,40319,362815,3626192,39832416,476566051,6161076399,,13
3846,8,26857413,1,-16,158,-1294,10143,,,40319,362815,3626192,39832426,476567097,,,12
3847,8,26871345,1,-16,156,-1213,8258,,,40319,362815,3626194,39832587,476574742,,,12
3848,8,26871354,1,-16,156,-1212,8311,,,40319,362815,3626194,39832586,476574545,,,12
3849,8,26871435,1,-16,156,-1212,8310,,,40319,362815,3626194,39832586,476574546,,,12
3850,8,26871453,1,-16,156,-1208,8071,,,40319,362815,3626194,39832582,476574209,,,12
3851,8,26871534,1,-16,156,-1208,8079,-47543,,40319,362815,3626194,39832582,476574201,6161387000,,13
3852,8,26871543,1,-16,156,-1213,8279,,,40319,362815,3626194,39832587,476574721,,,12
3853,8,26873145,1,-16,157,-1244,8834,-59933,,40319,362815,3626193,39832497,476569918,6161219067,,13
3854,8,26873154,1,-16,157,-1244,8890,-63055,,40319,362815,3626193,39832497,476569862,6161212725,,13
3855,8,26873415,1,-16,157,-1240,8646,-54794,,40319,362815,3626193,39832493,476569530,6161197028,,13
3856,8,26873514,1,-16,158,-1278,9468,,,40319,362815,3626192,39832410,476565468,,,12
3857,8,26874135,1,-16,158,-1280,9636,,,40319,362815,3626192,39832412,476565588,,,12
3858,8,26874153,1,-16,158,-1278,9483,-69132,,40319,362815,3626192,39832410,476565453,6161041521,,13
3859,8,26874315,1,-16,157,-1242,8754,,,40319,362815,3626193,39832495,476569710,,,12
3860,8,26874513,1,-16,157,-1256,9274,,,40319,362815,3626193,39832509,476571206,,,12
3861,8,26875134,1,-16,157,-1254,9263,,,40319,362815,3626193,39832507,476570929,,,12
3862,8,26875143,1,-16,157,-1252,9165,,,40319,362815,3626193,39832505,476570739,,,12
3863,8,26875314,1,-16,158,-1292,10106,,,40319,362815,3626192,39832424,476566846,,,12
3864,8,26875413,1,-16,157,-1256,9272,-68085,,40319,362815,3626193,39832509,476571208,6161299213,,13
3865,4,27134586,1,-16,158,-1284,9706,-73707,,40319,362815,3626192,39832416,476566094,6161081417,,13
3866,8,27134685,1,-16,159,-1316,10310,-82580,,40319,362815,3626191,39832327,476561386,6160886814,,13
3867,8,27134856,1,-16,158,-1276,9367,-65447,,40319,362815,3626192,39832408,476565281,6161033104,,13
3868,8,27134865,1,-16,158,-1278,9497,,,40319,362815,3626192,39832410,476565439,,,12
3869,8,27135486,1,-16,158,-1284,9739,,,40319,362815,3626192,39832416,476566061,,,12
3870,8,27135684,1,-16,159,-1310,10069,,,40319,362815,3626191,39832321,476560763,,,12
3871,8,27135846,1,-16,160,-1350,11005,,,40319,362815,3626190,39832240,476556875,,,12
3872,8,27135864,1,-16,160,-1348,10928,,,40319,362815,3626190,39832238,476556664,,,12
3873,8,27136485,1,-16,160,-1350,11010,,,40319,362815,3626190,39832240,476556870,,,12
3874,8,27136584,1,-16,159,-1310,10083,,,40319,362815,3626191,39832321,476560749,,,12
3875,8,27136845,1,-16,159,-1309,10038,,,40319,362815,3626191,39832320,476560650,,,12
3876,8,27136854,1,-16,159,-1313,10202,,,40319,362815,3626191,39832324,476561062,,,12
3877,8,27138456,1,-16,158,-1283,9673,,,40319,362815,3626192,39832415,476565983,,,12
3878,8,27138465,1,-16,158,-1276,9431,,,40319,362815,3626192,39832408,476565217,,,12
3879,8,27138546,1,-16,158,-1276,9427,-68932,,40319,362815,3626192,39832408,476565221,6161026449,,13
