class_id,pattern,lex_rank,representative,representative_rank,class_size
445,13456782,873,13456782,873,8
446,13456827,874,13456827,874,8
447,13456872,875,13456872,875,8
448,13457268,876,13457268,876,8
449,13457286,877,13457286,877,8
450,13457628,878,13457628,878,8
451,13457682,879,13457682,879,8
452,13457826,880,13457826,880,8
453,13457862,881,13457862,881,8
454,13458267,882,13458267,882,8
455,13458276,883,13458276,883,8
456,13458627,884,13458627,884,8
457,13458672,885,13458672,885,8
458,13458726,886,13458726,886,8
459,13458762,887,13458762,887,8
118,13462578,888,12473568,192,16
118,13462587,889,12473568,192,16
460,13462758,890,13462758,890,8
461,13462785,891,13462785,891,8
462,13462857,892,13462857,892,8
463,13462875,893,13462875,893,8
168,13465278,894,12546738,272,16
168,13465287,895,12546738,272,16
464,13465728,896,13465728,896,8
465,13465782,897,13465782,897,8
466,13465827,898,13465827,898,8
467,13465872,899,13465872,899,8
468,13467258,900,13467258,900,8
469,13467285,901,13467285,901,8
470,13467528,902,13467528,902,8
471,13467582,903,13467582,903,8
472,13467825,904,13467825,904,8
473,13467852,905,13467852,905,8
474,13468257,906,13468257,906,8
475,13468275,907,13468275,907,8
476,13468527,908,13468527,908,8
477,13468572,909,13468572,909,8
478,13468725,910,13468725,910,8
479,13468752,911,13468752,911,8
480,13472568,912,13472568,912,4
481,13472586,913,13472586,913,8
482,13472658,914,13472658,914,8
483,13472685,915,13472685,915,8
484,13472856,916,13472856,916,8
485,13472865,917,13472865,917,8
486,13475268,918,13475268,918,8
487,13475286,919,13475286,919,8
488,13475628,920,13475628,920,8
489,13475682,921,13475682,921,8
490,13475826,922,13475826,922,8
491,13475862,923,13475862,923,8
492,13476258,924,13476258,924,8
493,13476285,925,13476285,925,8
494,13476528,926,13476528,926,8
495,13476582,927,13476582,927,8
496,13476825,928,13476825,928,8
497,13476852,929,13476852,929,8
498,13478256,930,13478256,930,8
499,13478265,931,13478265,931,8
500,13478526,932,13478526,932,8
501,13478562,933,13478562,933,8
502,13478625,934,13478625,934,8
503,13478652,935,13478652,935,8
504,13482567,936,13482567,936,8
505,13482576,937,13482576,937,8
506,13482657,938,13482657,938,8
507,13482675,939,13482675,939,8
508,13482756,940,13482756,940,8
509,13482765,941,13482765,941,8
510,13485267,942,13485267,942,8
511,13485276,943,13485276,943,8
512,13485627,944,13485627,944,8
513,13485672,945,13485672,945,8
514,13485726,946,13485726,946,8
515,13485762,947,13485762,947,8
516,13486257,948,13486257,948,8
517,13486275,949,13486275,949,8
518,13486527,950,13486527,950,8
519,13486572,951,13486572,951,8
520,13486725,952,13486725,952,8
521,13486752,953,13486752,953,8
522,13487256,954,13487256,954,8
523,13487265,955,13487265,955,8
524,13487526,956,13487526,956,8
525,13487562,957,13487562,957,8
526,13487625,958,13487625,958,8
527,13487652,959,13487652,959,8
22,13524678,960,12357468,36,24
22,13524687,961,12357468,36,24
385,13524768,962,13257468,756,8
528,13524786,963,13524786,963,16
528,13524867,964,13524786,963,16
22,13524876,965,12357468,36,24
97,13526478,966,12463758,170,16
97,13526487,967,12463758,170,16
460,13526748,968,13462758,890,8
529,13526784,969,13526784,969,8
530,13526847,970,13526847,970,8
531,13526874,971,13526874,971,8
532,13527468,972,13527468,972,4
533,13527486,973,13527486,973,8
534,13527648,974,13527648,974,8
535,13527684,975,13527684,975,8
536,13527846,976,13527846,976,8
537,13527864,977,13527864,977,8
538,13528467,978,13528467,978,8
539,13528476,979,13528476,979,8
540,13528647,980,13528647,980,8
541,13528674,981,13528674,981,8
542,13528746,982,13528746,982,8
543,13528764,983,13528764,983,8
35,13542678,984,12365748,56,24
35,13542687,985,12365748,56,24
397,13542768,986,13265748,776,8
544,13542786,987,13542786,987,16
544,13542867,988,13542786,987,16
35,13542876,989,12365748,56,24
102,13546278,990,12465738,176,16
102,13546287,991,12465738,176,16
464,13546728,992,13465728,896,8
545,13546782,993,13546782,993,8
546,13546827,994,13546827,994,8
547,13546872,995,13546872,995,8
548,13547268,996,13547268,996,8
549,13547286,997,13547286,997,8
550,13547628,998,13547628,998,8
551,13547682,999,13547682,999,8
552,13547826,1000,13547826,1000,8
553,13547862,1001,13547862,1001,8
554,13548267,1002,13548267,1002,8
555,13548276,1003,13548276,1003,8
556,13548627,1004,13548627,1004,8
557,13548672,1005,13548672,1005,8
558,13548726,1006,13548726,1006,8
559,13548762,1007,13548762,1007,8
185,13562478,1008,12563748,290,16
185,13562487,1009,12563748,290,16
560,13562748,1010,13562748,1010,4
561,13562784,1011,13562784,1011,8
562,13562847,1012,13562847,1012,8
563,13562874,1013,13562874,1013,8
190,13564278,1014,12564738,296,16
190,13564287,1015,12564738,296,16
564,13564728,1016,13564728,1016,4
565,13564782,1017,13564782,1017,8
566,13564827,1018,13564827,1018,8
567,13564872,1019,13564872,1019,8
568,13567248,1020,13567248,1020,8
569,13567284,1021,13567284,1021,8
570,13567428,1022,13567428,1022,8
571,13567482,1023,13567482,1023,8
572,13567824,1024,13567824,1024,8
573,13567842,1025,13567842,1025,8
574,13568247,1026,13568247,1026,8
575,13568274,1027,13568274,1027,8
576,13568427,1028,13568427,1028,8
577,13568472,1029,13568472,1029,8
578,13568724,1030,13568724,1030,8
579,13568742,1031,13568742,1031,8
580,13572468,1032,13572468,1032,4
581,13572486,1033,13572486,1033,8
582,13572648,1034,13572648,1034,8
583,13572684,1035,13572684,1035,8
584,13572846,1036,13572846,1036,8
585,13572864,1037,13572864,1037,8
586,13574268,1038,13574268,1038,8
587,13574286,1039,13574286,1039,8
588,13574628,1040,13574628,1040,8
589,13574682,1041,13574682,1041,8
590,13574826,1042,13574826,1042,8
591,13574862,1043,13574862,1043,8
592,13576248,1044,13576248,1044,8
593,13576284,1045,13576284,1045,8
594,13576428,1046,13576428,1046,8
595,13576482,1047,13576482,1047,8
596,13576824,1048,13576824,1048,8
597,13576842,1049,13576842,1049,8
598,13578246,1050,13578246,1050,8
599,13578264,1051,13578264,1051,8
600,13578426,1052,13578426,1052,8
601,13578462,1053,13578462,1053,8
602,13578624,1054,13578624,1054,8
603,13578642,1055,13578642,1055,8
604,13582467,1056,13582467,1056,8
605,13582476,1057,13582476,1057,8
606,13582647,1058,13582647,1058,8
607,13582674,1059,13582674,1059,8
608,13582746,1060,13582746,1060,8
609,13582764,1061,13582764,1061,8
610,13584267,1062,13584267,1062,8
611,13584276,1063,13584276,1063,8
612,13584627,1064,13584627,1064,8
613,13584672,1065,13584672,1065,8
614,13584726,1066,13584726,1066,8
615,13584762,1067,13584762,1067,8
616,13586247,1068,13586247,1068,8
617,13586274,1069,13586274,1069,8
618,13586427,1070,13586427,1070,8
619,13586472,1071,13586472,1071,8
620,13586724,1072,13586724,1072,8
621,13586742,1073,13586742,1073,8
622,13587246,1074,13587246,1074,8
623,13587264,1075,13587264,1075,8
624,13587426,1076,13587426,1076,8
625,13587462,1077,13587462,1077,8
626,13587624,1078,13587624,1078,8
627,13587642,1079,13587642,1079,8
84,13624578,1080,12457368,156,16
84,13624587,1081,12457368,156,16
628,13624758,1082,13624758,1082,4
629,13624785,1083,13624785,1083,8
630,13624857,1084,13624857,1084,8
631,13624875,1085,13624875,1085,8
172,13625478,1086,12547368,276,16
172,13625487,1087,12547368,276,16
632,13625748,1088,13625748,1088,8
633,13625784,1089,13625784,1089,8
634,13625847,1090,13625847,1090,8
635,13625874,1091,13625874,1091,8
636,13627458,1092,13627458,1092,8
637,13627485,1093,13627485,1093,8
638,13627548,1094,13627548,1094,8
639,13627584,1095,13627584,1095,8
640,13627845,1096,13627845,1096,8
641,13627854,1097,13627854,1097,8
642,13628457,1098,13628457,1098,8
643,13628475,1099,13628475,1099,8
644,13628547,1100,13628547,1100,8
645,13628574,1101,13628574,1101,8
646,13628745,1102,13628745,1102,8
647,13628754,1103,13628754,1103,8
124,13642578,1104,12475368,198,16
124,13642587,1105,12475368,198,16
632,13642758,1106,13625748,1088,8
648,13642785,1107,13642785,1107,8
649,13642857,1108,13642857,1108,8
650,13642875,1109,13642875,1109,8
249,13645278,1110,12645738,392,16
249,13645287,1111,12645738,392,16
651,13645728,1112,13645728,1112,4
652,13645782,1113,13645782,1113,8
653,13645827,1114,13645827,1114,8
654,13645872,1115,13645872,1115,8
655,13647258,1116,13647258,1116,8
656,13647285,1117,13647285,1117,8
657,13647528,1118,13647528,1118,8
658,13647582,1119,13647582,1119,8
659,13647825,1120,13647825,1120,8
660,13647852,1121,13647852,1121,8
661,13648257,1122,13648257,1122,8
662,13648275,1123,13648275,1123,8
663,13648527,1124,13648527,1124,8
664,13648572,1125,13648572,1125,8
665,13648725,1126,13648725,1126,8
666,13648752,1127,13648752,1127,8
210,13652478,1128,12574368,318,16
210,13652487,1129,12574368,318,16
667,13652748,1130,13652748,1130,4
668,13652784,1131,13652784,1131,8
669,13652847,1132,13652847,1132,8
670,13652874,1133,13652874,1133,8
265,13654278,1134,12654738,416,16
265,13654287,1135,12654738,416,16
671,13654728,1136,13654728,1136,4
672,13654782,1137,13654782,1137,8
673,13654827,1138,13654827,1138,8
674,13654872,1139,13654872,1139,8
675,13657248,1140,13657248,1140,8
676,13657284,1141,13657284,1141,8
677,13657428,1142,13657428,1142,8
678,13657482,1143,13657482,1143,8
679,13657824,1144,13657824,1144,8
680,13657842,1145,13657842,1145,8
681,13658247,1146,13658247,1146,8
682,13658274,1147,13658274,1147,8
683,13658427,1148,13658427,1148,8
684,13658472,1149,13658472,1149,8
685,13658724,1150,13658724,1150,8
686,13658742,1151,13658742,1151,8
687,13672458,1152,13672458,1152,8
688,13672485,1153,13672485,1153,8
689,13672548,1154,13672548,1154,8
690,13672584,1155,13672584,1155,8
691,13672845,1156,13672845,1156,8
692,13672854,1157,13672854,1157,8
693,13674258,1158,13674258,1158,8
694,13674285,1159,13674285,1159,8
695,13674528,1160,13674528,1160,8
696,13674582,1161,13674582,1161,8
697,13674825,1162,13674825,1162,8
698,13674852,1163,13674852,1163,8
699,13675248,1164,13675248,1164,8
700,13675284,1165,13675284,1165,8
701,13675428,1166,13675428,1166,8
702,13675482,1167,13675482,1167,8
703,13675824,1168,13675824,1168,8
704,13675842,1169,13675842,1169,8
705,13678245,1170,13678245,1170,8
706,13678254,1171,13678254,1171,8
707,13678425,1172,13678425,1172,8
708,13678452,1173,13678452,1173,8
709,13678524,1174,13678524,1174,8
710,13678542,1175,13678542,1175,8
711,13682457,1176,13682457,1176,8
712,13682475,1177,13682475,1177,8
713,13682547,1178,13682547,1178,8
714,13682574,1179,13682574,1179,8
715,13682745,1180,13682745,1180,8
716,13682754,1181,13682754,1181,8
717,13684257,1182,13684257,1182,8
718,13684275,1183,13684275,1183,8
719,13684527,1184,13684527,1184,8
720,13684572,1185,13684572,1185,8
721,13684725,1186,13684725,1186,8
722,13684752,1187,13684752,1187,8
723,13685247,1188,13685247,1188,8
724,13685274,1189,13685274,1189,8
725,13685427,1190,13685427,1190,8
726,13685472,1191,13685472,1191,8
727,13685724,1192,13685724,1192,8
728,13685742,1193,13685742,1193,8
729,13687245,1194,13687245,1194,8
730,13687254,1195,13687254,1195,8
731,13687425,1196,13687425,1196,8
732,13687452,1197,13687452,1197,8
733,13687524,1198,13687524,1198,8
734,13687542,1199,13687542,1199,8
448,13724568,1200,13457268,876,8
735,13724586,1201,13724586,1201,8
736,13724658,1202,13724658,1202,8
737,13724685,1203,13724685,1203,8
738,13724856,1204,13724856,1204,8
739,13724865,1205,13724865,1205,8
548,13725468,1206,13547268,996,8
740,13725486,1207,13725486,1207,8
741,13725648,1208,13725648,1208,8
742,13725684,1209,13725684,1209,8
743,13725846,1210,13725846,1210,8
744,13725864,1211,13725864,1211,8
745,13726458,1212,13726458,1212,8
746,13726485,1213,13726485,1213,8
747,13726548,1214,13726548,1214,8
748,13726584,1215,13726584,1215,8
749,13726845,1216,13726845,1216,8
750,13726854,1217,13726854,1217,8
751,13728456,1218,13728456,1218,8
752,13728465,1219,13728465,1219,8
753,13728546,1220,13728546,1220,8
754,13728564,1221,13728564,1221,8
755,13728645,1222,13728645,1222,8
756,13728654,1223,13728654,1223,8
486,13742568,1224,13475268,918,8
757,13742586,1225,13742586,1225,8
758,13742658,1226,13742658,1226,8
759,13742685,1227,13742685,1227,8
760,13742856,1228,13742856,1228,8
761,13742865,1229,13742865,1229,8
762,13745268,1230,13745268,1230,4
763,13745286,1231,13745286,1231,8
764,13745628,1232,13745628,1232,8
765,13745682,1233,13745682,1233,8
766,13745826,1234,13745826,1234,8
767,13745862,1235,13745862,1235,8
768,13746258,1236,13746258,1236,8
769,13746285,1237,13746285,1237,8
770,13746528,1238,13746528,1238,8
771,13746582,1239,13746582,1239,8
772,13746825,1240,13746825,1240,8
773,13746852,1241,13746852,1241,8
774,13748256,1242,13748256,1242,8
775,13748265,1243,13748265,1243,8
776,13748526,1244,13748526,1244,8
777,13748562,1245,13748562,1245,8
778,13748625,1246,13748625,1246,8
779,13748652,1247,13748652,1247,8
586,13752468,1248,13574268,1038,8
780,13752486,1249,13752486,1249,8
781,13752648,1250,13752648,1250,8
782,13752684,1251,13752684,1251,8
783,13752846,1252,13752846,1252,8
784,13752864,1253,13752864,1253,8
785,13754268,1254,13754268,1254,4
786,13754286,1255,13754286,1255,8
787,13754628,1256,13754628,1256,8
788,13754682,1257,13754682,1257,8
789,13754826,1258,13754826,1258,8
790,13754862,1259,13754862,1259,8
791,13756248,1260,13756248,1260,8
792,13756284,1261,13756284,1261,8
793,13756428,1262,13756428,1262,8
794,13756482,1263,13756482,1263,8
795,13756824,1264,13756824,1264,8
796,13756842,1265,13756842,1265,8
797,13758246,1266,13758246,1266,8
798,13758264,1267,13758264,1267,8
799,13758426,1268,13758426,1268,8
800,13758462,1269,13758462,1269,8
801,13758624,1270,13758624,1270,8
802,13758642,1271,13758642,1271,8
803,13762458,1272,13762458,1272,8
804,13762485,1273,13762485,1273,8
805,13762548,1274,13762548,1274,8
806,13762584,1275,13762584,1275,8
807,13762845,1276,13762845,1276,8
808,13762854,1277,13762854,1277,8
809,13764258,1278,13764258,1278,8
810,13764285,1279,13764285,1279,8
811,13764528,1280,13764528,1280,8
812,13764582,1281,13764582,1281,8
813,13764825,1282,13764825,1282,8
814,13764852,1283,13764852,1283,8
815,13765248,1284,13765248,1284,8
816,13765284,1285,13765284,1285,8
817,13765428,1286,13765428,1286,8
818,13765482,1287,13765482,1287,8
819,13765824,1288,13765824,1288,8
820,13765842,1289,13765842,1289,8
821,13768245,1290,13768245,1290,8
822,13768254,1291,13768254,1291,8
823,13768425,1292,13768425,1292,8
824,13768452,1293,13768452,1293,8
825,13768524,1294,13768524,1294,8
826,13768542,1295,13768542,1295,8
827,13782456,1296,13782456,1296,8
828,13782465,1297,13782465,1297,8
829,13782546,1298,13782546,1298,8
830,13782564,1299,13782564,1299,8
831,13782645,1300,13782645,1300,8
832,13782654,1301,13782654,1301,8
833,13784256,1302,13784256,1302,8
834,13784265,1303,13784265,1303,8
835,13784526,1304,13784526,1304,8
836,13784562,1305,13784562,1305,8
837,13784625,1306,13784625,1306,8
838,13784652,1307,13784652,1307,8
839,13785246,1308,13785246,1308,8
840,13785264,1309,13785264,1309,8
841,13785426,1310,13785426,1310,8
842,13785462,1311,13785462,1311,8
843,13785624,1312,13785624,1312,8
844,13785642,1313,13785642,1313,8
845,13786245,1314,13786245,1314,8
846,13786254,1315,13786254,1315,8
847,13786425,1316,13786425,1316,8
848,13786452,1317,13786452,1317,8
849,13786524,1318,13786524,1318,8
850,13786542,1319,13786542,1319,8
851,13824567,1320,13824567,1320,8
852,13824576,1321,13824576,1321,8
853,13824657,1322,13824657,1322,8
854,13824675,1323,13824675,1323,8
855,13824756,1324,13824756,1324,8
856,13824765,1325,13824765,1325,8
857,13825467,1326,13825467,1326,8
858,13825476,1327,13825476,1327,8
859,13825647,1328,13825647,1328,8
860,13825674,1329,13825674,1329,8
861,13825746,1330,13825746,1330,8
862,13825764,1331,13825764,1331,8
863,13826457,1332,13826457,1332,8
864,13826475,1333,13826475,1333,8
865,13826547,1334,13826547,1334,8
866,13826574,1335,13826574,1335,8
867,13826745,1336,13826745,1336,8
868,13826754,1337,13826754,1337,8
869,13827456,1338,13827456,1338,8
870,13827465,1339,13827465,1339,8
871,13827546,1340,13827546,1340,8
872,13827564,1341,13827564,1341,8
873,13827645,1342,13827645,1342,8
874,13827654,1343,13827654,1343,8
875,13842567,1344,13842567,1344,8
876,13842576,1345,13842576,1345,8
877,13842657,1346,13842657,1346,8
878,13842675,1347,13842675,1347,8
879,13842756,1348,13842756,1348,8
880,13842765,1349,13842765,1349,8
881,13845267,1350,13845267,1350,8
882,13845276,1351,13845276,1351,8
883,13845627,1352,13845627,1352,8
884,13845672,1353,13845672,1353,8
885,13845726,1354,13845726,1354,8
886,13845762,1355,13845762,1355,8
887,13846257,1356,13846257,1356,8
888,13846275,1357,13846275,1357,8
889,13846527,1358,13846527,1358,8
890,13846572,1359,13846572,1359,8
891,13846725,1360,13846725,1360,8
892,13846752,1361,13846752,1361,8
893,13847256,1362,13847256,1362,8
894,13847265,1363,13847265,1363,8
895,13847526,1364,13847526,1364,8
896,13847562,1365,13847562,1365,8
897,13847625,1366,13847625,1366,8
898,13847652,1367,13847652,1367,8
899,13852467,1368,13852467,1368,8
900,13852476,1369,13852476,1369,8
901,13852647,1370,13852647,1370,8
902,13852674,1371,13852674,1371,8
903,13852746,1372,13852746,1372,8
904,13852764,1373,13852764,1373,8
905,13854267,1374,13854267,1374,8
906,13854276,1375,13854276,1375,8
