rank,pattern,contains_12,avoids_12
36000,82134567,2415101,476586499
36001,82134576,2415836,476585764
36002,82134657,2415748,476585852
36003,82134675,2420558,476581042
36004,82134756,2420572,476581028
36005,82134765,2415871,476585729
36006,82135467,2415731,476585869
36007,82135476,2415741,476585859
36008,82135647,2424866,476576734
36009,82135674,2421260,476580340
36010,82135746,2425050,476576550
36011,82135764,2425272,476576328
36012,82136457,2424850,476576750
36013,82136475,2425064,476576536
36014,82136547,2415769,476585831
36015,82136574,2425297,476576303
36016,82136745,2421182,476580418
36017,82136754,2421085,476580515
36018,82137456,2421264,476580336
36019,82137465,2425275,476576325
36020,82137546,2425280,476576320
36021,82137564,2420879,476580721
36022,82137645,2421085,476580515
36023,82137654,2415854,476585746
36024,82143567,2415523,476586077
36025,82143576,2415741,476585859
36026,82143657,2415220,476586380
36027,82143675,2420548,476581052
36028,82143756,2420542,476581058
36029,82143765,2415739,476585861
36030,82145367,2425202,476576398
36031,82145376,2425220,476576380
36032,82145637,2426240,476575360
36033,82145673,2421169,476580431
36034,82145736,2434652,476566948
36035,82145763,2426203,476575397
36036,82146357,2429490,476572110
36037,82146375,2434422,476567178
36038,82146537,2429938,476571662
36039,82146573,2426002,476575598
36040,82146735,2430644,476570956
36041,82146753,2430373,476571227
36042,82147356,2434243,476567357
36043,82147365,2430013,476571587
36044,82147536,2438960,476562640
36045,82147563,2430390,476571210
36046,82147635,2434668,476566932
36047,82147653,2425943,476575657
36048,82153467,2425199,476576401
36049,82153476,2425225,476576375
36050,82153647,2429500,476572100
36051,82153674,2434228,476567372
36052,82153746,2434410,476567190
36053,82153764,2430011,476571589
36054,82154367,2415747,476585853
36055,82154376,2415738,476585862
36056,82154637,2429937,476571663
36057,82154673,2426185,476575415
36058,82154736,2430318,476571282
36059,82154763,2426258,476575342
36060,82156347,2426030,476575570
36061,82156374,2430961,476570639
36062,82156437,2425845,476575755
36063,82156473,2430585,476571015
36064,82156734,2421493,476580107
36065,82156743,2421495,476580105
36066,82157346,2430956,476570644
36067,82157364,2434841,476566759
36068,82157436,2434549,476567051
36069,82157463,2430165,476571435
36070,82157634,2426394,476575206
36071,82157643,2426174,476575426
36072,82163457,2426223,476575377
36073,82163475,2434653,476566947
36074,82163547,2429935,476571665
36075,82163574,2438960,476562640
36076,82163745,2430636,476570964
36077,82163754,2434652,476566948
36078,82164357,2429926,476571674
36079,82164375,2430314,476571286
36080,82164537,2425533,476576067
36081,82164573,2430783,476570817
36082,82164735,2434746,476566854
36083,82164753,2430169,476571431
36084,82165347,2425845,476575755
36085,82165374,2434555,476567045
36086,82165437,2415756,476585844
36087,82165473,2426062,476575538
36088,82165734,2426396,476575204
36089,82165743,2425970,476575630
36090,82167345,2421493,476580107
36091,82167354,2426270,476575330
36092,82167435,2426272,476575328
36093,82167453,2421168,476580432
36094,82167534,2421687,476579913
36095,82167543,2420962,476580638
36096,82173456,2421170,476580430
36097,82173465,2426077,476575523
36098,82173546,2425877,476575723
36099,82173564,2430264,476571336
36100,82173645,2430265,476571335
36101,82173654,2425826,476575774
36102,82174356,2426059,476575541
36103,82174365,2426134,476575466
36104,82174536,2430661,476570939
36105,82174563,2421594,476580006
36106,82174635,2430054,476571546
36107,82174653,2429859,476571741
36108,82175346,2430461,476571139
36109,82175364,2430038,476571562
36110,82175436,2425931,476575669
36111,82175463,2430165,476571435
36112,82175634,2421169,476580431
36113,82175643,2421064,476580536
36114,82176345,2421497,476580103
36115,82176354,2426053,476575547
36116,82176435,2425847,476575753
36117,82176453,2421064,476580536
36118,82176534,2420965,476580635
36119,82176543,2415632,476585968
36120,82314567,2420010,476581590
36121,82314576,2420558,476581042
36122,82314657,2420454,476581146
36123,82314675,2424929,476576671
36124,82314756,2424935,476576665
36125,82314765,2420574,476581026
36126,82315467,2420553,476581047
36127,82315476,2420548,476581052
36128,82315647,2426061,476575539
36129,82315674,2421846,476579754
36130,82315746,2426088,476575512
36131,82315764,2426116,476575484
36132,82316457,2426060,476575540
36133,82316475,2426096,476575504
36134,82316547,2420574,476581026
36135,82316574,2426143,476575457
36136,82316745,2421837,476579763
36137,82316754,2421830,476579770
36138,82317456,2421850,476579750
36139,82317465,2426113,476575487
36140,82317546,2426120,476575480
36141,82317564,2421705,476579895
36142,82317645,2421830,476579770
36143,82317654,2420455,476581145
36144,82341567,2420837,476580763
36145,82341576,2421260,476580340
36146,82341657,2421264,476580336
36147,82341675,2421846,476579754
36148,82341756,2421852,476579748
36149,82341765,2421180,476580420
36150,82345167,2420855,476580745
36151,82345176,2421169,476580431
36152,82345617,2420122,476581478
36153,82345671,2410179,476591421
36154,82345716,2429743,476571857
36155,82345761,2419903,476581697
36156,82346157,2434710,476566890
36157,82346175,2435183,476566417
36158,82346517,2425762,476575838
36159,82346571,2420216,476581384
36160,82346715,2431068,476570532
36161,82346751,2425229,476576371
36162,82347156,2431625,476569975
36163,82347165,2431270,476570330
36164,82347516,2435091,476566509
36165,82347561,2425229,476576371
36166,82347615,2431512,476570088
36167,82347651,2420947,476580653
36168,82351467,2434114,476567486
36169,82351476,2434228,476567372
36170,82351647,2439620,476561980
36171,82351674,2436085,476565515
36172,82351746,2439974,476561626
36173,82351764,2436240,476565360
36174,82354167,2426179,476575421
36175,82354176,2426185,476575415
36176,82354617,2425880,476575720
36177,82354671,2420622,476580978
36178,82354716,2431088,476570512
36179,82354761,2420833,476580767
36180,82356147,2436309,476565291
36181,82356174,2436104,476565496
36182,82356417,2431259,476570341
36183,82356471,2430006,476571594
36184,82356714,2430676,476570924
36185,82356741,2426006,476575594
36186,82357146,2440632,476560968
36187,82357164,2440960,476560640
36188,82357416,2440458,476561142
36189,82357461,2429918,476571682
36190,82357614,2432294,476569306
36191,82357641,2430441,476571159
36192,82361457,2436671,476564929
36193,82361475,2440892,476560708
36194,82361547,2435523,476566077
36195,82361574,2440965,476560635
36196,82361745,2436578,476565022
36197,82361754,2436596,476565004
36198,82364157,2440230,476561370
36199,82364175,2440566,476561034
36200,82364517,2431076,476570524
36201,82364571,2430006,476571594
36202,82364715,2440352,476561248
36203,82364751,2429918,476571682
36204,82365147,2436493,476565107
36205,82365174,2437321,476564279
36206,82365417,2426310,476575290
36207,82365471,2421285,476580315
36208,82365714,2432330,476569270
36209,82365741,2430665,476570935
36210,82367145,2432407,476569193
36211,82367154,2432416,476569184
36212,82367415,2436786,476564814
36213,82367451,2426442,476575158
36214,82367514,2432240,476569360
36215,82367541,2426367,476575233
36216,82371456,2431622,476569978
36217,82371465,2432222,476569378
36218,82371546,2432202,476569398
36219,82371564,2431928,476569672
36220,82371645,2431913,476569687
36221,82371654,2430591,476571009
36222,82374156,2436196,476565404
36223,82374165,2436770,476564830
36224,82374516,2436382,476565218
36225,82374561,2426006,476575594
36226,82374615,2440667,476560933
36227,82374651,2430441,476571159
36228,82375146,2441370,476560230
36229,82375164,2441068,476560532
36230,82375416,2436701,476564899
36231,82375461,2430665,476570935
36232,82375614,2432214,476569386
36233,82375641,2426161,476575439
36234,82376145,2432486,476569114
36235,82376154,2432205,476569395
36236,82376415,2436386,476565214
36237,82376451,2426367,476575233
36238,82376514,2431524,476570076
36239,82376541,2420973,476580627
36240,82413567,2424832,476576768
36241,82413576,2425064,476576536
36242,82413657,2425046,476576554
36243,82413675,2426096,476575504
36244,82413756,2426100,476575500
36245,82413765,2425068,476576532
36246,82415367,2434306,476567294
36247,82415376,2434422,476567178
36248,82415637,2440023,476561577
36249,82415673,2435183,476566417
36250,82415736,2444603,476556997
36251,82415763,2436287,476565313
36252,82416357,2439397,476562203
36253,82416375,2440063,476561537
36254,82416537,2439610,476561990
36255,82416573,2436288,476565312
36256,82416735,2440206,476561394
36257,82416753,2436300,476565300
36258,82417356,2439990,476561610
36259,82417365,2440032,476561568
36260,82417536,2444863,476556737
36261,82417563,2436322,476565278
36262,82417635,2440590,476561010
36263,82417653,2435081,476566519
36264,82431567,2425250,476576350
36265,82431576,2425297,476576303
36266,82431657,2425273,476576327
36267,82431675,2426143,476575457
36268,82431756,2426143,476575457
36269,82431765,2425280,476576320
36270,82435167,2425967,476575633
36271,82435176,2426002,476575598
36272,82435617,2425882,476575718
36273,82435671,2420216,476581384
36274,82435716,2431090,476570510
36275,82435761,2421229,476580371
36276,82436157,2435225,476566375
36277,82436175,2436288,476565312
36278,82436517,2425973,476575627
36279,82436571,2420335,476581265
36280,82436715,2432026,476569574
36281,82436751,2426067,476575533
36282,82437156,2432318,476569282
36283,82437165,2431487,476570113
36284,82437516,2435911,476565689
36285,82437561,2426067,476575533
36286,82437615,2431824,476569776
36287,82437651,2421263,476580337
36288,82451367,2430941,476570659
36289,82451376,2430961,476570639
36290,82451637,2436170,476565430
36291,82451673,2436104,476565496
36292,82451736,2440900,476560700
36293,82451763,2436620,476564980
36294,82453167,2430583,476571017
36295,82453176,2430585,476571015
36296,82453617,2434706,476566894
36297,82453671,2430006,476571594
36298,82453716,2436101,476565499
36299,82453761,2430359,476571241
36300,82456137,2431109,476570491
36301,82456173,2431108,476570492
36302,82456317,2430977,476570623
36303,82456371,2430789,476570811
36304,82456713,2424924,476576676
36305,82456731,2424817,476576783
36306,82457136,2441051,476560549
36307,82457163,2441180,476560420
36308,82457316,2441465,476560135
36309,82457361,2439696,476561904
36310,82457613,2430896,476570704
36311,82457631,2430846,476570754
36312,82461357,2439622,476561978
36313,82461375,2444849,476556751
36314,82461537,2444711,476556889
36315,82461573,2445547,476556053
36316,82461735,2440808,476560792
36317,82461753,2445268,476556332
36318,82463157,2444421,476557179
36319,82463175,2445077,476556523
36320,82463517,2435245,476566355
36321,82463571,2433790,476567810
36322,82463715,2445458,476556142
36323,82463751,2438994,476562606
36324,82465137,2436104,476565496
36325,82465173,2436455,476565145
36326,82465317,2435285,476566315
36327,82465371,2435053,476566547
36328,82465713,2430673,476570927
36329,82465731,2430631,476570969
36330,82467135,2435681,476565919
36331,82467153,2440854,476560746
36332,82467315,2440687,476560913
36333,82467351,2435089,476566511
36334,82467513,2435290,476566310
36335,82467531,2434833,476566767
36336,82471356,2440841,476560759
36337,82471365,2440852,476560748
36338,82471536,2446125,476555475
36339,82471563,2441996,476559604
36340,82471635,2445847,476555753
36341,82471653,2441063,476560537
36342,82473156,2441478,476560122
36343,82473165,2441268,476560332
36344,82473516,2445246,476556354
36345,82473561,2439099,476562501
36346,82473615,2444959,476556641
36347,82473651,2435111,476566489
36348,82475136,2445689,476555911
36349,82475163,2445294,476556306
36350,82475316,2445475,476556125
36351,82475361,2444018,476557582
36352,82475613,2435304,476566296
36353,82475631,2435041,476566559
36354,82476135,2440796,476560804
36355,82476153,2441281,476560319
36356,82476315,2441858,476559742
36357,82476351,2439519,476562081
36358,82476513,2431293,476570307
36359,82476531,2430558,476571042
36360,82513467,2434623,476566977
36361,82513476,2434653,476566947
36362,82513647,2443280,476558320
36363,82513674,2440892,476560708
36364,82513746,2444613,476556987
36365,82513764,2439835,476561765
36366,82514367,2430318,476571282
36367,82514376,2430314,476571286
36368,82514637,2444106,476557494
36369,82514673,2440566,476561034
36370,82514736,2444321,476557279
36371,82514763,2441024,476560576
36372,82516347,2440335,476561265
36373,82516374,2444849,476556751
36374,82516437,2440214,476561386
36375,82516473,2445077,476556523
36376,82516734,2436446,476565154
36377,82516743,2436485,476565115
36378,82517346,2440881,476560719
36379,82517364,2445730,476555870
36380,82517436,2441822,476559778
36381,82517463,2444950,476556650
36382,82517634,2436990,476564610
36383,82517643,2436764,476564836
36384,82531467,2438937,476562663
36385,82531476,2438960,476562640
36386,82531647,2443714,476557886
36387,82531674,2440965,476560635
36388,82531746,2444874,476556726
36389,82531764,2439877,476561723
36390,82534167,2430777,476570823
36391,82534176,2430783,476570817
36392,82534617,2434992,476566608
36393,82534671,2430006,476571594
36394,82534716,2436312,476565288
36395,82534761,2430359,476571241
36396,82536147,2444589,476557011
36397,82536174,2445547,476556053
36398,82536417,2435257,476566343
36399,82536471,2433790,476567810
36400,82536714,2440849,476560751
36401,82536741,2439099,476562501
36402,82537146,2446130,476555470
36403,82537164,2445178,476556422
36404,82537416,2445229,476556371
36405,82537461,2438994,476562606
36406,82537614,2440960,476560640
36407,82537641,2435111,476566489
36408,82541367,2434546,476567054
36409,82541376,2434555,476567045
36410,82541637,2441110,476560490
36411,82541673,2437321,476564279
36412,82541736,2441834,476559766
36413,82541763,2437010,476564590
36414,82543167,2426063,476575537
36415,82543176,2426062,476575538
36416,82543617,2426411,476575189
36417,82543671,2421285,476580315
36418,82543716,2430934,476570666
36419,82543761,2421277,476580323
36420,82546137,2436392,476565208
36421,82546173,2436455,476565145
36422,82546317,2435506,476566094
36423,82546371,2435053,476566547
36424,82546713,2431190,476570410
36425,82546731,2430855,476570745
36426,82547136,2441582,476560018
36427,82547163,2441414,476560186
36428,82547316,2441394,476560206
36429,82547361,2435438,476566162
36430,82547613,2431192,476570408
36431,82547631,2430922,476570678
36432,82561347,2436256,476565344
36433,82561374,2441887,476559713
36434,82561437,2436468,476565132
36435,82561473,2441993,476559607
36436,82561734,2436492,476565108
36437,82561743,2436805,476564795
36438,82563147,2440931,476560669
36439,82563174,2441993,476559607
36440,82563417,2431370,476570230
36441,82563471,2431153,476570447
36442,82563714,2441914,476559686
36443,82563741,2435968,476565632
36444,82564137,2436446,476565154
36445,82564173,2437833,476563767
36446,82564317,2431303,476570297
36447,82564371,2430991,476570609
36448,82564713,2436104,476565496
36449,82564731,2435262,476566338
36450,82567134,2430670,476570930
36451,82567143,2430976,476570624
36452,82567314,2435192,476566408
36453,82567341,2425831,476575769
36454,82567413,2430586,476571014
36455,82567431,2425848,476575752
36456,82571346,2441055,476560545
36457,82571364,2445766,476555834
36458,82571436,2441557,476560043
36459,82571463,2445746,476555854
36460,82571634,2441680,476559920
36461,82571643,2441564,476560036
36462,82573146,2445682,476555918
36463,82573164,2446529,476555071
36464,82573416,2441477,476560123
36465,82573461,2435968,476565632
36466,82573614,2445237,476556363
36467,82573641,2439893,476561707
36468,82574136,2445865,476555735
36469,82574163,2446220,476555380
36470,82574316,2441282,476560318
36471,82574361,2439639,476561961
36472,82574613,2436055,476565545
36473,82574631,2434832,476566768
36474,82576134,2432291,476569309
36475,82576143,2432317,476569283
36476,82576314,2436696,476564904
36477,82576341,2431043,476570557
36478,82576413,2435518,476566082
36479,82576431,2430828,476570772
36480,82613457,2435347,476566253
36481,82613475,2440951,476560649
36482,82613547,2436038,476565562
36483,82613574,2445262,476556338
36484,82613745,2441040,476560560
36485,82613754,2441166,476560434
36486,82614357,2435645,476565955
36487,82614375,2440333,476561267
36488,82614537,2436331,476565269
36489,82614573,2441569,476560031
36490,82614735,2445140,476556460
36491,82614753,2444869,476556731
36492,82615347,2436048,476565552
36493,82615374,2445241,476556359
36494,82615437,2430474,476571126
36495,82615473,2440881,476560719
36496,82615734,2440882,476560718
36497,82615743,2440278,476561322
36498,82617345,2435378,476566222
36499,82617354,2436644,476564956
36500,82617435,2436662,476564938
36501,82617453,2435887,476565713
36502,82617534,2436111,476565489
36503,82617543,2435468,476566132
36504,82631457,2440234,476561366
36505,82631475,2445262,476556338
36506,82631547,2440621,476560979
36507,82631574,2446087,476555513
36508,82631745,2441390,476560210
36509,82631754,2441659,476559941
36510,82634157,2440839,476560761
36511,82634175,2441569,476560031
36512,82634517,2431181,476570419
36513,82634571,2430789,476570811
36514,82634715,2442433,476559167
36515,82634751,2439696,476561904
36516,82635147,2444812,476556788
36517,82635174,2446664,476554936
36518,82635417,2435698,476565902
36519,82635471,2435053,476566547
36520,82635714,2446065,476555535
36521,82635741,2444018,476557582
36522,82637145,2441746,476559854
36523,82637154,2442011,476559589
36524,82637415,2445229,476556371
36525,82637451,2435089,476566511
36526,82637514,2445623,476555977
36527,82637541,2439519,476562081
36528,82641357,2444423,476557177
36529,82641375,2445241,476556359
36530,82641537,2444414,476557186
36531,82641573,2446664,476554936
36532,82641735,2446524,476555076
36533,82641753,2445945,476555655
36534,82643157,2440829,476560771
36535,82643175,2440881,476560719
36536,82643517,2435879,476565721
36537,82643571,2435053,476566547
36538,82643715,2441202,476560398
36539,82643751,2435438,476566162
36540,82645137,2436058,476565542
36541,82645173,2437802,476563798
36542,82645317,2431092,476570508
36543,82645371,2430692,476570908
36544,82645713,2436191,476565409
36545,82645731,2435458,476566142
36546,82647135,2445457,476556143
36547,82647153,2445546,476556054
36548,82647315,2446041,476555559
36549,82647351,2439793,476561807
36550,82647513,2435849,476565751
36551,82647531,2434826,476566774
36552,82651347,2436917,476564683
36553,82651374,2442401,476559199
36554,82651437,2436121,476565479
36555,82651473,2441989,476559611
36556,82651734,2437628,476563972
36557,82651743,2437539,476564061
36558,82653147,2440553,476561047
36559,82653174,2441989,476559611
36560,82653417,2431298,476570302
36561,82653471,2430991,476570609
36562,82653714,2441846,476559754
36563,82653741,2439639,476561961
36564,82654137,2435263,476566337
36565,82654173,2436972,476564628
36566,82654317,2425693,476575907
36567,82654371,2421309,476580291
36568,82654713,2431644,476569956
36569,82654731,2430784,476570816
36570,82657134,2432314,476569286
36571,82657143,2432325,476569275
36572,82657314,2436702,476564898
36573,82657341,2431051,476570549
36574,82657413,2435511,476566089
36575,82657431,2430638,476570962
36576,82671345,2431072,476570528
36577,82671354,2431900,476569700
36578,82671435,2431892,476569708
36579,82671453,2431701,476569899
36580,82671534,2431905,476569695
36581,82671543,2431090,476570510
36582,82673145,2436081,476565519
36583,82673154,2436507,476565093
36584,82673415,2436378,476565222
36585,82673451,2425831,476575769
36586,82673514,2440254,476561346
36587,82673541,2431043,476570557
36588,82674135,2440575,476561025
36589,82674153,2440346,476561254
36590,82674315,2436410,476565190
36591,82674351,2431051,476570549
36592,82674513,2430567,476571033
36593,82674531,2425564,476576036
36594,82675134,2431441,476570159
36595,82675143,2431594,476570006
36596,82675314,2435505,476566095
36597,82675341,2426058,476575542
36598,82675413,2430805,476570795
36599,82675431,2425357,476576243
36600,82713456,2429846,476571754
36601,82713465,2430819,476570781
36602,82713546,2430688,476570912
36603,82713564,2435123,476566477
36604,82713645,2435136,476566464
36605,82713654,2430610,476570990
36606,82714356,2430672,476570928
36607,82714365,2430568,476571032
36608,82714536,2435894,476565706
36609,82714563,2431217,476570383
36610,82714635,2435674,476565926
36611,82714653,2435703,476565897
36612,82715346,2435671,476565929
36613,82715364,2435471,476566129
36614,82715436,2430499,476571101
36615,82715463,2435800,476565800
36616,82715634,2430805,476570795
36617,82715643,2430798,476570802
36618,82716345,2430880,476570720
36619,82716354,2434910,476566690
36620,82716435,2434905,476566695
36621,82716453,2430294,476571306
36622,82716534,2430499,476571101
36623,82716543,2425261,476576339
36624,82731456,2434772,476566828
36625,82731465,2435519,476566081
36626,82731546,2435496,476566104
36627,82731564,2436315,476565285
36628,82731645,2436315,476565285
36629,82731654,2435211,476566389
36630,82734156,2436073,476565527
36631,82734165,2436421,476565179
36632,82734516,2435407,476566193
36633,82734561,2424817,476576783
36634,82734615,2440860,476560740
36635,82734651,2430846,476570754
36636,82735146,2444840,476556760
36637,82735164,2445641,476555959
36638,82735416,2436717,476564883
36639,82735461,2430631,476570969
36640,82735614,2440945,476560655
36641,82735641,2435041,476566559
36642,82736145,2441442,476560158
36643,82736154,2440295,476561305
36644,82736415,2445067,476556533
36645,82736451,2434833,476566767
36646,82736514,2441056,476560544
36647,82736541,2430558,476571042
36648,82741356,2440062,476561538
36649,82741365,2440270,476561330
36650,82741536,2444844,476556756
36651,82741563,2441436,476560164
36652,82741635,2444837,476556763
36653,82741653,2441525,476560075
36654,82743156,2436397,476565203
36655,82743165,2436395,476565205
36656,82743516,2436717,476564883
36657,82743561,2430855,476570745
36658,82743615,2441077,476560523
36659,82743651,2430922,476570678
36660,82745136,2441081,476560519
36661,82745163,2440791,476560809
36662,82745316,2436723,476564877
36663,82745361,2435458,476566142
36664,82745613,2430475,476571125
36665,82745631,2425948,476575652
36666,82746135,2444549,476557051
36667,82746153,2445049,476556551
36668,82746315,2444855,476556745
36669,82746351,2434826,476566774
36670,82746513,2435677,476565923
36671,82746531,2434278,476567322
36672,82751346,2441068,476560532
36673,82751364,2445450,476556150
36674,82751436,2440964,476560636
36675,82751463,2445678,476555922
36676,82751634,2440560,476561040
36677,82751643,2440665,476560935
36678,82753146,2445077,476556523
36679,82753164,2445060,476556540
36680,82753416,2436723,476564877
36681,82753461,2435262,476566338
36682,82753614,2444846,476556754
36683,82753641,2434832,476566768
36684,82754136,2440890,476560710
36685,82754163,2442044,476559556
36686,82754316,2435435,476566165
36687,82754361,2430784,476570816
36688,82754613,2435900,476565700
36689,82754631,2434583,476567017
36690,82756134,2431400,476570200
36691,82756143,2431604,476569996
36692,82756314,2435486,476566114
36693,82756341,2425564,476576036
36694,82756413,2430678,476570922
36695,82756431,2425461,476576139
36696,82761345,2431211,476570389
36697,82761354,2431929,476569671
36698,82761435,2431898,476569702
36699,82761453,2431902,476569698
36700,82761534,2431884,476569716
36701,82761543,2430598,476571002
36702,82763145,2436071,476565529
36703,82763154,2436477,476565123
36704,82763415,2436382,476565218
36705,82763451,2425848,476575752
36706,82763514,2440058,476561542
36707,82763541,2430828,476570772
36708,82764135,2440357,476561243
36709,82764153,2440038,476561562
36710,82764315,2436073,476565527
36711,82764351,2430638,476570962
36712,82764513,2430667,476570933
36713,82764531,2425461,476576139
36714,82765134,2431202,476570398
36715,82765143,2430982,476570618
36716,82765314,2434785,476566815
36717,82765341,2425357,476576243
36718,82765413,2429863,476571737
36719,82765431,2420345,476581255
36720,83124567,2420219,476581381
36721,83124576,2420572,476581028
36722,83124657,2420468,476581132
36723,83124675,2424935,476576665
36724,83124756,2424953,476576647
36725,83124765,2420580,476581020
36726,83125467,2420554,476581046
36727,83125476,2420542,476581058
36728,83125647,2426072,476575528
36729,83125674,2421852,476579748
36730,83125746,2426096,476575504
36731,83125764,2426120,476575480
36732,83126457,2426055,476575545
36733,83126475,2426100,476575500
36734,83126547,2420574,476581026
36735,83126574,2426143,476575457
36736,83126745,2421837,476579763
36737,83126754,2421830,476579770
36738,83127456,2421854,476579746
36739,83127465,2426113,476575487
36740,83127546,2426120,476575480
36741,83127564,2421705,476579895
36742,83127645,2421830,476579770
36743,83127654,2420456,476581144
36744,83142567,2424618,476576982
36745,83142576,2425050,476576550
36746,83142657,2425040,476576560
36747,83142675,2426088,476575512
36748,83142756,2426096,476575504
36749,83142765,2425068,476576532
36750,83145267,2434605,476566995
36751,83145276,2434652,476566948
36752,83145627,2435355,476566245
36753,83145672,2429743,476571857
36754,83145726,2440942,476560658
36755,83145762,2431227,476570373
36756,83146257,2443272,476558328
36757,83146275,2444603,476556997
36758,83146527,2436053,476565547
36759,83146572,2431090,476570510
36760,83146725,2441052,476560548
36761,83146752,2435543,476566057
36762,83147256,2440898,476560702
36763,83147265,2439828,476561772
36764,83147526,2445269,476556331
36765,83147562,2435540,476566060
36766,83147625,2441186,476560414
36767,83147652,2431032,476570568
36768,83152467,2434198,476567402
36769,83152476,2434410,476567190
36770,83152647,2439412,476562188
36771,83152674,2439974,476561626
36772,83152746,2439748,476561852
36773,83152764,2440029,476561571
36774,83154267,2430319,476571281
36775,83154276,2430318,476571282
36776,83154627,2435666,476565934
36777,83154672,2431088,476570512
36778,83154726,2440351,476561249
36779,83154762,2430983,476570617
36780,83156247,2440338,476561262
36781,83156274,2440900,476560700
36782,83156427,2436064,476565536
36783,83156472,2436101,476565499
36784,83156724,2435592,476566008
36785,83156742,2431282,476570318
36786,83157246,2444842,476556758
36787,83157264,2445735,476555865
36788,83157426,2445255,476556345
36789,83157462,2435885,476565715
36790,83157624,2436897,476564703
36791,83157642,2435333,476566267
36792,83162457,2440021,476561579
36793,83162475,2444613,476556987
36794,83162547,2439603,476561997
36795,83162574,2444874,476556726
36796,83162745,2440202,476561398
36797,83162754,2440575,476561025
36798,83164257,2444098,476557502
36799,83164275,2444321,476557279
36800,83164527,2436347,476565253
36801,83164572,2436312,476565288
36802,83164725,2445144,476556456
36803,83164752,2436086,476565514
36804,83165247,2440214,476561386
36805,83165274,2441834,476559766
36806,83165427,2430487,476571113
36807,83165472,2430934,476570666
36808,83165724,2436915,476564685
36809,83165742,2435348,476566252
36810,83167245,2436671,476564929
36811,83167254,2436996,476564604
36812,83167425,2440889,476560711
36813,83167452,2431224,476570376
36814,83167524,2436342,476565258
36815,83167542,2430916,476570684
36816,83172456,2435398,476566202
36817,83172465,2436280,476565320
36818,83172546,2436273,476565327
36819,83172564,2436310,476565290
36820,83172645,2436304,476565296
36821,83172654,2435172,476566428
36822,83174256,2440547,476561053
36823,83174265,2441017,476560583
36824,83174526,2441571,476560029
36825,83174562,2431624,476569976
36826,83174625,2444866,476556734
36827,83174652,2436118,476565482
36828,83175246,2445062,476556538
36829,83175264,2444951,476556649
36830,83175426,2440871,476560729
36831,83175462,2436209,476565391
36832,83175624,2436116,476565484
36833,83175642,2430711,476570889
36834,83176245,2436709,476564891
36835,83176254,2436773,476564827
36836,83176425,2440284,476561316
36837,83176452,2431217,476570383
36838,83176524,2435703,476565897
36839,83176542,2425578,476576022
36840,83214567,2415619,476585981
36841,83214576,2415871,476585729
36842,83214657,2415766,476585834
36843,83214675,2420574,476581026
36844,83214756,2420580,476581020
36845,83214765,2415871,476585729
36846,83215467,2415750,476585850
36847,83215476,2415739,476585861
36848,83215647,2424863,476576737
36849,83215674,2421180,476580420
36850,83215746,2425068,476576532
36851,83215764,2425271,476576329
36852,83216457,2424859,476576741
36853,83216475,2425068,476576532
36854,83216547,2415747,476585853
36855,83216574,2425280,476576320
36856,83216745,2421072,476580528
36857,83216754,2420974,476580626
36858,83217456,2421180,476580420
36859,83217465,2425173,476576427
36860,83217546,2425172,476576428
36861,83217564,2420769,476580831
36862,83217645,2420977,476580623
36863,83217654,2415649,476585951
36864,83241567,2425027,476576573
36865,83241576,2425272,476576328
36866,83241657,2425270,476576330
36867,83241675,2426116,476575484
36868,83241756,2426120,476575480
36869,83241765,2425271,476576329
36870,83245167,2426169,476575431
36871,83245176,2426203,476575397
36872,83245617,2425778,476575822
36873,83245671,2419903,476581697
36874,83245716,2431227,476570373
36875,83245761,2421381,476580219
36876,83246157,2435613,476565987
36877,83246175,2436287,476565313
36878,83246517,2426515,476575085
36879,83246571,2421229,476580371
36880,83246715,2432014,476569586
36881,83246751,2426089,476575511
36882,83247156,2432334,476569266
36883,83247165,2431705,476569895
36884,83247516,2435946,476565654
36885,83247561,2426089,476575511
36886,83247615,2431881,476569719
36887,83247651,2421417,476580183
36888,83251467,2430002,476571598
36889,83251476,2430011,476571589
36890,83251647,2439408,476562192
36891,83251674,2436240,476565360
36892,83251746,2440029,476561571
36893,83251764,2436231,476565369
36894,83254167,2426254,476575346
36895,83254176,2426258,476575342
36896,83254617,2425989,476575611
36897,83254671,2420833,476580767
36898,83254716,2430983,476570617
36899,83254761,2420433,476581167
36900,83256147,2436439,476565161
36901,83256174,2436620,476564980
36902,83256417,2431495,476570105
36903,83256471,2430359,476571241
36904,83256714,2431396,476570204
36905,83256741,2426549,476575051
36906,83257146,2440864,476560736
36907,83257164,2441192,476560408
36908,83257416,2440698,476560902
36909,83257461,2430538,476571062
36910,83257614,2432349,476569251
36911,83257641,2430693,476570907
36912,83261457,2435713,476565887
36913,83261475,2439835,476561765
36914,83261547,2430740,476570860
36915,83261574,2439877,476561723
36916,83261745,2436066,476565534
36917,83261754,2435978,476565622
36918,83264157,2440603,476560997
36919,83264175,2441024,476560576
36920,83264517,2431503,476570097
36921,83264571,2430359,476571241
36922,83264715,2440766,476560834
36923,83264751,2430538,476571062
36924,83265147,2435811,476565789
36925,83265174,2437010,476564590
36926,83265417,2426304,476575296
36927,83265471,2421277,476580323
36928,83265714,2432131,476569469
36929,83265741,2430679,476570921
36930,83267145,2432212,476569388
36931,83267154,2432117,476569483
