class_id,representative,lex_rank,class_size,avoid_9,avoid_10,avoid_11,avoid_12,avoid_13,avoid_14
1640,15674832,2609,8,362815,3626194,39832596,476575769,6161488602,
1641,15678234,2610,8,362815,3626196,39832782,476585951,6161920345,
1642,15678243,2611,8,362815,3626195,39832692,476581144,,
1643,15678324,2612,8,362815,3626195,39832692,476581145,,
1644,15678342,2613,8,362815,3626196,39832781,476585848,,
1645,15678423,2614,8,362815,3626196,39832780,476585746,,
1646,15678432,2615,8,362815,3626196,39832782,476585951,6161920446,
1647,15682374,2617,4,362815,3626192,39832400,476564492,,
1648,15682437,2618,8,362815,3626193,39832490,476569252,,
1649,15682473,2619,8,362815,3626191,39832312,476559922,,
1650,15682734,2620,8,362815,3626192,39832410,476565505,,
1651,15682743,2621,8,362815,3626192,39832405,476564982,,
1652,15683247,2622,8,362815,3626193,39832490,476569275,6161185173,
1653,15683274,2623,8,362815,3626192,39832398,476564274,,
1654,15683427,2624,8,362815,3626193,39832495,476569776,,
1655,15683472,2625,8,362815,3626192,39832411,476565656,,
1656,15683724,2626,8,362815,3626191,39832323,476561010,,
1657,15683742,2627,8,362815,3626191,39832329,476561689,,
1658,15684237,2628,8,362815,3626193,39832495,476569719,,
1659,15684273,2629,8,362815,3626191,39832317,476560414,,
1660,15684327,2630,8,362815,3626193,39832498,476570088,,
1661,15684372,2631,8,362815,3626192,39832404,476564967,,
1662,15684723,2632,8,362815,3626192,39832424,476566932,,
1663,15684732,2633,8,362815,3626192,39832424,476566968,,
1664,15687234,2634,8,362815,3626195,39832687,476580623,,
1665,15687243,2635,8,362815,3626195,39832679,476579770,6161635705,
1666,15687324,2636,8,362815,3626195,39832679,476579770,6161635690,
1667,15687342,2637,8,362815,3626195,39832686,476580522,6161682518,
1668,15687423,2638,8,362815,3626195,39832686,476580515,6161681557,
1669,15687432,2639,8,362815,3626195,39832687,476580628,,
1670,15734286,2671,8,362815,3626192,39832410,476565526,,
1671,15734628,2672,8,362815,3626192,39832416,476566162,,
1672,15734682,2673,8,362815,3626192,39832415,476566035,,
1673,15734826,2674,8,362815,3626191,39832315,476560186,,
1674,15734862,2675,8,362815,3626191,39832324,476561121,,
1675,15736248,2676,4,362815,3626191,39832328,476561615,,
1676,15736284,2677,8,362815,3626190,39832231,476556040,,
1677,15736428,2678,8,362815,3626191,39832338,476562606,,
1678,15736482,2679,8,362815,3626191,39832330,476561767,,
1679,15736824,2680,8,362815,3626190,39832237,476556650,,
1680,15736842,2681,8,362815,3626190,39832244,476557397,,
1681,15738246,2682,8,362815,3626190,39832235,476556413,,
1682,15738264,2683,8,362815,3626190,39832231,476556038,,
1683,15738426,2684,8,362815,3626190,39832235,476556422,6160680571,
1684,15738462,2685,8,362815,3626191,39832323,476561058,,
1685,15738624,2686,8,362815,3626190,39832229,476555870,6160650818,
1686,15738642,2687,8,362815,3626190,39832241,476557094,,
1687,15742638,2690,4,362815,3626190,39832245,476557512,,
1688,15742683,2691,8,362815,3626190,39832228,476555754,,
1689,15742836,2692,4,362815,3626190,39832227,476555592,,
1690,15742863,2693,8,362815,3626190,39832229,476555826,,
1691,15743286,2695,8,362815,3626192,39832419,476566444,,
1692,15743628,2696,8,362815,3626191,39832331,476561904,,
1693,15743682,2697,8,362815,3626191,39832331,476561831,,
1694,15743826,2698,8,362815,3626191,39832317,476560420,,
1695,15743862,2699,8,362815,3626191,39832321,476560851,,
1696,15746238,2700,8,362815,3626193,39832507,476571062,,
1697,15746283,2701,8,362815,3626192,39832412,476565715,,
1698,15746328,2702,8,362815,3626193,39832513,476571682,,
1699,15746382,2703,8,362815,3626192,39832422,476566742,6161122222,
1700,15746823,2704,8,362815,3626193,39832511,476571435,6161314716,
1701,15746832,2705,8,362815,3626193,39832511,476571453,,
1702,15748236,2706,8,362815,3626191,39832317,476560408,6160831465,
1703,15748263,2707,8,362815,3626190,39832229,476555865,,
1704,15748326,2708,8,362815,3626191,39832319,476560640,6160846852,
1705,15748362,2709,8,362815,3626190,39832241,476557079,6160722019,
1706,15748623,2710,8,362815,3626192,39832422,476566759,,
1707,15748632,2711,8,362815,3626192,39832422,476566779,,
1708,15762438,2714,4,362815,3626194,39832582,476574337,,
1709,15762483,2715,8,362815,3626192,39832404,476564867,6161008527,
1710,15762834,2716,8,362815,3626193,39832500,476570288,6161244942,
1711,15762843,2717,8,362815,3626193,39832493,476569559,6161201000,
1712,15763248,2718,4,362815,3626194,39832582,476574315,,
1713,15763284,2719,8,362815,3626193,39832490,476569243,,
1714,15763428,2720,8,362815,3626194,39832594,476575533,,
1715,15763482,2721,8,362815,3626193,39832502,476570496,,
1716,15763824,2722,8,362815,3626192,39832408,476565278,,
1717,15763842,2723,8,362815,3626192,39832415,476566055,,
1718,15764238,2724,8,362815,3626194,39832594,476575511,,
1719,15764283,2725,8,362815,3626192,39832416,476566060,,
1720,15764328,2726,8,362815,3626194,39832602,476576371,6161524418,
1721,15764382,2727,8,362815,3626193,39832506,476570919,,
1722,15764823,2728,8,362815,3626193,39832509,476571210,,
1723,15764832,2729,8,362815,3626193,39832509,476571234,6161303006,
1724,15768234,2730,8,362815,3626195,39832689,476580831,,
1725,15768243,2731,8,362815,3626195,39832680,476579895,6161644490,
1726,15768324,2732,8,362815,3626195,39832680,476579895,6161644497,
1727,15768342,2733,8,362815,3626195,39832688,476580729,6161695125,
1728,15768423,2734,8,362815,3626195,39832688,476580721,,
1729,15768432,2735,8,362815,3626195,39832689,476580840,,
1730,15782463,2739,8,362815,3626191,39832330,476561737,,
1731,15782634,2740,4,362815,3626192,39832408,476565360,6161042410,
1732,15782643,2741,8,362815,3626192,39832407,476565246,,
1733,15783246,2742,8,362815,3626193,39832503,476570584,,
1734,15783264,2743,8,362815,3626192,39832409,476565422,,
1735,15783426,2744,8,362815,3626193,39832498,476570113,,
1736,15783462,2745,8,362815,3626193,39832505,476570861,,
1737,15783624,2746,8,362815,3626191,39832328,476561568,,
1738,15783642,2747,8,362815,3626191,39832334,476562209,,
1739,15784236,2748,8,362815,3626193,39832496,476569895,,
1740,15784263,2749,8,362815,3626191,39832330,476561772,,
1741,15784326,2750,8,362815,3626193,39832500,476570330,6161249984,
1742,15784362,2751,8,362815,3626192,39832413,476565885,,
1743,15784623,2752,8,362815,3626193,39832512,476571587,,
1744,15784632,2753,8,362815,3626193,39832512,476571601,,
1745,15786234,2754,8,362815,3626194,39832603,476576427,,
1746,15786243,2755,8,362815,3626194,39832594,476575487,6161467578,
1747,15786324,2756,8,362815,3626194,39832594,476575487,6161467562,
1748,15786342,2757,8,362815,3626194,39832602,476576333,,
1749,15786423,2758,8,362815,3626194,39832602,476576325,,
1750,15786432,2759,8,362815,3626194,39832603,476576449,,
1751,15834267,2790,8,362815,3626193,39832490,476569299,,
1752,15834276,2791,8,362815,3626193,39832490,476569303,,
1753,15834627,2792,8,362815,3626191,39832315,476560206,,
1754,15834672,2793,8,362815,3626192,39832409,476565469,6161049035,
1755,15834726,2794,8,362815,3626191,39832313,476560018,,
1756,15834762,2795,8,362815,3626192,39832406,476565120,6161026038,
1757,15836247,2796,8,362815,3626190,39832234,476556359,6160678964,
1758,15836274,2797,8,362815,3626190,39832221,476555053,,
1759,15836427,2798,8,362815,3626190,39832234,476556371,6160680348,
1760,15836472,2799,8,362815,3626190,39832242,476557169,,
1761,15836724,2800,8,362815,3626191,39832310,476559778,,
1762,15836742,2801,8,362815,3626191,39832317,476560513,,
1763,15837246,2802,8,362815,3626190,39832228,476555755,,
1764,15837264,2803,8,362815,3626191,39832322,476560898,,
1765,15837426,2804,8,362815,3626190,39832225,476555470,,
1766,15837462,2805,8,362815,3626190,39832239,476556886,,
1767,15837624,2806,8,362815,3626191,39832320,476560719,6160850265,
1768,15837642,2807,8,362815,3626192,39832412,476565779,,
1769,15842673,2811,4,362815,3626191,39832305,476559216,,
1770,15842763,2813,4,362815,3626191,39832310,476559742,6160794618,
1771,15843267,2814,8,362815,3626193,39832502,476570506,,
1772,15843276,2815,8,362815,3626193,39832503,476570640,,
1773,15843627,2816,8,362815,3626191,39832314,476560135,,
1774,15843672,2817,8,362815,3626192,39832401,476564687,,
1775,15843726,2818,8,362815,3626191,39832318,476560549,,
1776,15843762,2819,8,362815,3626192,39832408,476565348,,
1777,15846237,2820,8,362815,3626191,39832322,476560902,6160860088,
1778,15846273,2821,8,362815,3626190,39832234,476556345,,
1779,15846327,2822,8,362815,3626191,39832324,476561142,,
1780,15846372,2823,8,362815,3626190,39832242,476557162,,
1781,15846723,2824,8,362815,3626192,39832425,476567051,,
1782,15846732,2825,8,362815,3626192,39832425,476567062,,
1783,15847236,2826,8,362815,3626191,39832320,476560736,,
1784,15847263,2827,8,362815,3626190,39832238,476556758,,
1785,15847326,2828,8,362815,3626191,39832322,476560968,,
1786,15847362,2829,8,362815,3626191,39832332,476561979,,
1787,15847623,2830,8,362815,3626193,39832503,476570644,,
1788,15847632,2831,8,362815,3626193,39832503,476570666,,
1789,15862473,2835,4,362815,3626190,39832226,476555515,6160627202,
1790,15862743,2837,8,362815,3626191,39832319,476560634,,
1791,15863247,2838,8,362815,3626192,39832404,476564871,,
1792,15863274,2839,8,362815,3626191,39832315,476560191,,
1793,15863427,2840,8,362815,3626192,39832412,476565689,6161057845,
1794,15863472,2841,8,362815,3626191,39832322,476560967,,
1795,15863724,2842,8,362815,3626190,39832238,476556737,,
1796,15863742,2843,8,362815,3626190,39832249,476557900,,
1797,15864237,2844,8,362815,3626192,39832412,476565654,,
1798,15864273,2845,8,362815,3626190,39832234,476556331,,
1799,15864327,2846,8,362815,3626192,39832420,476566509,,
1800,15864372,2847,8,362815,3626191,39832326,476561332,,
1801,15864723,2848,8,362815,3626191,39832339,476562640,6160963427,
1802,15864732,2849,8,362815,3626191,39832339,476562679,,
1803,15867234,2850,8,362815,3626194,39832603,476576428,,
1804,15867243,2851,8,362815,3626194,39832594,476575480,6161466797,
1805,15867324,2852,8,362815,3626194,39832594,476575480,6161466798,
1806,15867342,2853,8,362815,3626194,39832602,476576338,,
1807,15867423,2854,8,362815,3626194,39832602,476576320,6161518058,
1808,15867432,2855,8,362815,3626194,39832603,476576443,,
1809,15872643,2861,4,362815,3626192,39832410,476565493,,
1810,15873246,2862,8,362815,3626193,39832493,476569574,6161202661,
1811,15873264,2863,8,362815,3626192,39832405,476565004,6161018384,
1812,15873426,2864,8,362815,3626193,39832490,476569282,,
1813,15873462,2865,8,362815,3626192,39832415,476566070,,
1814,15873624,2866,8,362815,3626191,39832329,476561610,,
1815,15873642,2867,8,362815,3626191,39832332,476561987,,
1816,15874236,2868,8,362815,3626193,39832490,476569266,,
1817,15874263,2869,8,362815,3626191,39832319,476560702,,
1818,15874326,2870,8,362815,3626193,39832497,476569975,,
1819,15874362,2871,8,362815,3626192,39832403,476564912,,
1820,15874623,2872,8,362815,3626192,39832428,476567357,,
1821,15874632,2873,8,362815,3626192,39832428,476567388,,
1822,15876234,2874,8,362815,3626195,39832685,476580420,6161676442,
1823,15876243,2875,8,362815,3626195,39832679,476579746,,
1824,15876324,2876,8,362815,3626195,39832679,476579750,,
1825,15876342,2877,8,362815,3626195,39832684,476580329,,
1826,15876423,2878,8,362815,3626195,39832684,476580336,6161672472,
1827,15876432,2879,8,362815,3626195,39832687,476580645,,
1828,16345782,3033,8,362815,3626194,39832591,476575234,,
1829,16345827,3034,8,362815,3626193,39832497,476569956,,
1830,16345872,3035,8,362815,3626194,39832588,476574908,,
1831,16347285,3037,8,362815,3626191,39832309,476559598,,
1832,16347582,3039,8,362815,3626191,39832337,476562442,,
1833,16347825,3040,8,362815,3626192,39832396,476564061,,
1834,16347852,3041,8,362815,3626192,39832400,476564606,,
1835,16348275,3043,4,362815,3626191,39832317,476560387,,
1836,16348527,3044,8,362815,3626191,39832310,476559754,,
1837,16348572,3045,8,362815,3626191,39832326,476561349,,
1838,16348725,3046,8,362815,3626192,39832395,476563972,,
1839,16348752,3047,8,362815,3626192,39832410,476565564,,
1840,16354782,3057,8,362815,3626193,39832505,476570815,,
1841,16354827,3058,8,362815,3626192,39832409,476565409,,
1842,16354872,3059,8,362815,3626193,39832505,476570801,6161275839,
1843,16357284,3061,8,362815,3626190,39832234,476556303,,
1844,16357482,3063,8,362815,3626190,39832246,476557549,,
1845,16357824,3064,8,362815,3626191,39832326,476561322,,
1846,16357842,3065,8,362815,3626191,39832326,476561363,,
1847,16358247,3066,8,362815,3626190,39832229,476555845,,
1848,16358274,3067,8,362815,3626190,39832224,476555330,,
1849,16358427,3068,8,362815,3626190,39832226,476555535,,
1850,16358472,3069,8,362815,3626190,39832241,476557064,,
1851,16358724,3070,8,362815,3626191,39832320,476560718,,
1852,16358742,3071,8,362815,3626191,39832322,476560974,,
1853,16374582,3081,8,362815,3626192,39832410,476565561,6161053928,
1854,16374825,3082,8,362815,3626190,39832227,476555655,,
1855,16374852,3083,8,362815,3626191,39832328,476561586,6160904445,
1856,16375284,3085,8,362815,3626190,39832224,476555373,,
1857,16375482,3087,8,362815,3626191,39832332,476561922,,
1858,16375824,3088,8,362815,3626190,39832238,476556731,,
1859,16375842,3089,8,362815,3626190,39832242,476557170,,
1860,16378245,3090,4,362815,3626192,39832400,476564519,,
1861,16378254,3091,8,362815,3626192,39832398,476564304,,
1862,16378425,3092,8,362815,3626191,39832312,476559941,,
1863,16378452,3093,8,362815,3626192,39832411,476565665,,
1864,16378524,3094,8,362815,3626191,39832317,476560434,,
1865,16378542,3095,8,362815,3626192,39832404,476564995,,
1866,16384527,3104,8,362815,3626191,39832317,476560398,,
1867,16384572,3105,8,362815,3626192,39832405,476565052,,
1868,16384725,3106,8,362815,3626190,39832221,476555076,,
1869,16384752,3107,8,362815,3626190,39832239,476556896,,
1870,16385274,3109,4,362815,3626190,39832217,476554780,,
1871,16385427,3110,8,362815,3626191,39832304,476559167,,
1872,16385472,3111,8,362815,3626191,39832313,476560082,,
1873,16385724,3112,8,362815,3626190,39832235,476556460,,
1874,16385742,3113,8,362815,3626190,39832244,476557376,,
1875,16387254,3115,4,362815,3626192,39832399,476564410,,
1876,16387425,3116,8,362815,3626191,39832315,476560210,,
1877,16387452,3117,8,362815,3626192,39832409,476565462,,
1878,16387524,3118,8,362815,3626191,39832318,476560560,,
1879,16387542,3119,8,362815,3626192,39832410,476565573,6161055548,
1880,16435782,3153,8,362815,3626193,39832507,476571041,6161291920,
1881,16435827,3154,8,362815,3626192,39832410,476565496,6161047117,
1882,16435872,3155,8,362815,3626193,39832505,476570806,,
1883,16437285,3157,8,362815,3626191,39832318,476560558,6160843058,
1884,16437582,3159,8,362815,3626192,39832419,476566450,,
1885,16437825,3160,8,362815,3626192,39832403,476564795,,
1886,16437852,3161,8,362815,3626192,39832410,476565541,,
1887,16438275,3163,4,362815,3626192,39832414,476565909,6161071837,
1888,16438527,3164,8,362815,3626191,39832309,476559686,,
1889,16438572,3165,8,362815,3626191,39832327,476561453,,
1890,16438725,3166,8,362815,3626192,39832406,476565108,,
1891,16438752,3167,8,362815,3626193,39832499,476570245,,
1892,16453782,3177,8,362815,3626194,39832592,476575325,,
1893,16453827,3178,8,362815,3626193,39832506,476570927,,
1894,16453872,3179,8,362815,3626194,39832592,476575316,,
1895,16457283,3181,8,362815,3626192,39832418,476566252,,
1896,16457382,3183,8,362815,3626192,39832420,476566513,,
1897,16457823,3184,8,362815,3626194,39832595,476575630,,
1898,16457832,3185,8,362815,3626194,39832595,476575628,,
1899,16458237,3186,8,362815,3626193,39832492,476569469,,
1900,16458273,3187,8,362815,3626192,39832402,476564685,,
1901,16458327,3188,8,362815,3626193,39832490,476569270,,
1902,16458372,3189,8,362815,3626192,39832411,476565619,,
1903,16458723,3190,8,362815,3626194,39832591,476575204,6161451854,
1904,16458732,3191,8,362815,3626194,39832591,476575204,6161451965,
1905,16473285,3199,8,362815,3626191,39832315,476560235,,
1906,16473582,3201,8,362815,3626191,39832329,476561671,,
1907,16473825,3202,8,362815,3626190,39832234,476556332,6160675771,
1908,16473852,3203,8,362815,3626190,39832237,476556689,,
1909,16475283,3205,8,362815,3626192,39832410,476565514,,
1910,16475382,3207,8,362815,3626192,39832422,476566742,6161122143,
1911,16475823,3208,8,362815,3626193,39832511,476571431,,
1912,16475832,3209,8,362815,3626193,39832511,476571443,,
1913,16478235,3210,8,362815,3626192,39832411,476565622,,
1914,16478253,3211,8,362815,3626191,39832323,476561025,6160868402,
1915,16478325,3212,8,362815,3626192,39832405,476565004,6161018691,
1916,16478352,3213,8,362815,3626191,39832329,476561695,,
1917,16478523,3214,8,362815,3626192,39832424,476566948,6161134368,
1918,16478532,3215,8,362815,3626192,39832425,476567061,,
1919,16483257,3222,8,362815,3626191,39832316,476560335,,
1920,16483275,3223,8,362815,3626191,39832320,476560716,,
1921,16483527,3224,8,362815,3626190,39832232,476556142,,
1922,16483572,3225,8,362815,3626190,39832239,476556877,,
1923,16483725,3226,8,362815,3626191,39832321,476560792,,
1924,16483752,3227,8,362815,3626191,39832322,476560956,,
1925,16485237,3228,8,362815,3626191,39832321,476560834,,
1926,16485273,3229,8,362815,3626190,39832235,476556456,,
1927,16485327,3230,8,362815,3626191,39832325,476561248,,
1928,16485372,3231,8,362815,3626190,39832244,476557369,,
1929,16485723,3232,8,362815,3626192,39832423,476566854,,
1930,16485732,3233,8,362815,3626192,39832423,476566866,,
1931,16487235,3234,8,362815,3626192,39832410,476565534,,
1932,16487253,3235,8,362815,3626191,39832327,476561398,,
1933,16487325,3236,8,362815,3626192,39832405,476565022,,
1934,16487352,3237,8,362815,3626191,39832332,476561969,,
